"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","SampleSize"
"2116",2,NA,NA,0.0964241586664854,0,75
"2117",3,NA,NA,0.070205304050072,0,75
"2118",4,NA,NA,0.0159023319082654,0,75
"2119",5,NA,NA,0.152045160569083,0,75
"2120",6,NA,NA,0.154359637235753,0,75
"2121",7,NA,NA,0.0981545240747091,0,75
"2122",8,NA,NA,0.0391576512471605,0,75
"2123",9,NA,NA,0.109589940819006,0,75
"2124",10,NA,NA,0.137548692253851,0,75
"2125",3,NA,NA,-0.000877169174422371,0,75
"2126",5,NA,NA,-0.000866172602585656,0,75
"2127",8,NA,NA,-0.0018743996054237,0,75
"2128",10,NA,NA,-0.00296761255573436,0,75
"2129",1,NA,NA,-0.0018783152644216,0,75
"2130",1,NA,NA,-0.000320471721657929,0,75
"2131",4,NA,NA,-0.000858754408847654,0,75
"2132",1,NA,NA,-0.00230107436446269,0,75
"2133",1,NA,NA,-0.000780133098211079,0,75
"2134",3,NA,NA,-0.00322651870782801,0,75
"2135",4,NA,NA,-0.00086917585366159,0,75
"2136",5,NA,NA,-0.00258426758900683,0,75
"2137",6,NA,NA,-0.00633951747580463,0,75
"2138",7,NA,NA,-0.00384760092065864,0,75
"2139",8,NA,NA,-0.00425613220691369,0,75
"2140",9,NA,NA,-0.00157848426846307,0,75
"2141",10,NA,NA,-0.000289276437480016,0,75
"2142",1,NA,NA,0.202309830522188,0,75
"2143",2,NA,NA,0.024177840433889,0,75
"2144",3,NA,NA,0.0678283318811337,0,75
"2145",4,NA,NA,0.0231685033668532,0,75
"2146",5,NA,NA,0.0196340311824441,0,75
"2147",6,NA,NA,0.0299950927389727,0,75
"2148",7,NA,NA,0.0299217956871726,0,75
"2149",8,NA,NA,0.0687394194247178,0,75
"2150",9,NA,NA,0.024028056993905,0,75
"2151",10,NA,NA,0.0380784411288189,0,75
"2152",1,NA,NA,0.065416088678536,0,75
"2153",2,NA,NA,0.0148497448746296,0,75
"2154",3,NA,NA,0.128698332521268,0,75
"2155",4,NA,NA,0.0443490397683432,0,75
"2156",5,NA,NA,0.0300362930702022,0,75
"2157",6,NA,NA,0.0655560356398067,0,75
"2158",7,NA,NA,0.0183817953735734,0,75
"2159",8,NA,NA,0.0393196176852156,0,75
"2160",9,NA,NA,0.0372661491689557,0,75
"2161",10,NA,NA,0.0198270719054466,0,75
"2162",1,NA,NA,0.0368610901628445,0,75
"2163",2,NA,NA,0.0128967428442998,0,75
"2164",3,NA,NA,0.0348452501511731,0,75
"2165",4,NA,NA,0.0185539039172123,0,75
"2166",5,NA,NA,0.0299275832080767,0,75
"2167",6,NA,NA,0.0222751647063956,0,75
"2168",7,NA,NA,0.0129687123983466,0,75
"2169",8,NA,NA,0.0272333885147809,0,75
"2170",9,NA,NA,0.0174733200100927,0,75
"2171",10,NA,NA,0.0253324880165306,0,75
"2172",3,NA,NA,-0.000715529298774294,0,75
"2173",5,NA,NA,-0.000532362167990016,0,75
"2174",8,NA,NA,-0.000655469371818809,0,75
"2175",10,NA,NA,-0.00389222414968369,0,75
"2176",1,NA,NA,-0.00157834601414594,0,75
"2177",1,NA,NA,-0.000466266775359303,0,75
"2178",4,NA,NA,-0.00172992297775948,0,75
"2179",9,-0.0025616644434962,-0.00232626834416385,NA,1,75
"2180",1,NA,NA,-0.0118317534509083,0,75
"2181",1,NA,NA,-0.000765763646355728,0,75
"2182",3,NA,NA,-0.0027952745807167,0,75
"2183",4,NA,NA,-0.000747602202772389,0,75
"2184",5,NA,NA,-0.00158832811410005,0,75
"2185",6,NA,NA,-0.00261057933103026,0,75
"2186",7,NA,NA,-0.00505338103044612,0,75
"2187",8,NA,NA,-0.00148835088095964,0,75
"2188",9,NA,NA,-0.000920715054006745,0,75
"2189",10,NA,NA,-0.000379405570891837,0,75
"2190",1,NA,NA,0.175871944080832,0,75
"2191",2,NA,NA,0.207734480958757,0,75
"2192",3,NA,NA,0.117304494381236,0,75
"2193",4,NA,NA,0.110426795675611,0,75
"2194",5,NA,NA,0.0530713682776474,0,75
"2195",6,NA,NA,0.262866441906408,0,75
"2196",7,NA,NA,0.25187349370576,0,75
"2197",8,NA,NA,0.222401862633402,0,75
"2198",9,NA,NA,0.166291945040168,0,75
"2199",10,NA,NA,0.196816023765334,0,75
"2200",1,NA,NA,0.0879121834487974,0,75
"2201",2,NA,NA,0.201440519155405,0,75
"2202",3,NA,NA,0.280285081461669,0,75
"2203",4,NA,NA,0.222056851584087,0,75
"2204",5,NA,NA,0.170912046980453,0,75
"2205",6,NA,NA,0.211697920622908,0,75
"2206",7,NA,NA,0.294561003295571,0,75
"2207",8,NA,NA,0.120220893546287,0,75
"2208",9,NA,NA,0.223343707304432,0,75
"2209",10,NA,NA,0.211855075306589,0,75
"2210",3,NA,NA,-0.00352656737682824,0,75
"2211",5,NA,NA,-0.00485242221815955,0,75
"2212",8,NA,NA,-0.00333346797712025,0,75
"2213",10,NA,NA,-0.00874081062464594,0,75
"2214",1,NA,NA,-0.00318185366738073,0,75
"2215",1,NA,NA,-0.00171874001423843,0,75
"2216",4,NA,NA,-0.0119914685940349,0,75
"2217",1,NA,NA,-0.0115793338452086,0,75
"2218",1,NA,NA,-0.00510297710732815,0,75
"2219",2,NA,0.0161180377270069,NA,0,75
"2220",3,NA,NA,-0.0122271797848019,0,75
"2221",4,NA,NA,-0.0121369907964296,0,75
"2222",5,NA,NA,-0.0144774349005414,0,75
"2223",6,NA,NA,-0.0146080720464863,0,75
"2224",7,NA,NA,-0.0288236403878666,0,75
"2225",8,NA,NA,-0.00756918662230943,0,75
"2226",9,NA,NA,-0.0120608873580977,0,75
"2227",10,NA,NA,-0.000852035267642728,0,75
"2228",1,NA,NA,0.151485651244191,0,75
"2229",2,NA,NA,0.141636063201509,0,75
"2230",3,NA,NA,0.210532258175258,0,75
"2231",4,NA,NA,0.197181449426791,0,75
"2232",5,NA,NA,0.159250486772287,0,75
"2233",6,NA,NA,0.215412644493231,0,75
"2234",7,NA,NA,0.213920217764281,0,75
"2235",8,NA,NA,0.0650048211880802,0,75
"2236",9,NA,NA,0.14134372548327,0,75
"2237",10,NA,NA,0.127877506422505,0,75
"2238",3,NA,NA,-0.00319204860108503,0,75
"2239",5,NA,NA,-0.00428820012060709,0,75
"2240",8,NA,NA,-0.00302490341165363,0,75
"2241",10,NA,NA,-0.00517088883185533,0,75
"2242",10,-0.0083420606566293,NA,NA,0,75
"2243",1,NA,NA,-0.00578446836131015,0,75
"2244",1,NA,NA,-0.00240487807236597,0,75
"2245",10,-0.00022568868734024,NA,NA,0,75
"2246",4,NA,NA,-0.00328247697501704,0,75
"2247",6,NA,NA,-0.000463617038952669,0,75
"2248",1,NA,NA,-0.00740858738816517,0,75
"2249",1,NA,NA,-0.000665693510015759,0,75
"2250",3,NA,NA,-0.0148188443695947,0,75
"2251",4,NA,NA,-0.00733501629063563,0,75
"2252",5,NA,NA,-0.0127940511553691,0,75
"2253",6,NA,NA,-0.0472659287648025,0,75
"2254",7,NA,NA,-0.0118671777304069,0,75
"2255",8,NA,NA,-0.00686854008931031,0,75
"2256",9,NA,NA,-0.00715969731460351,0,75
"2257",10,NA,NA,-0.000504047031676665,0,75
"2258",3,NA,NA,-0.00114962771647322,0,75
"2259",5,NA,NA,-0.00182421232255279,0,75
"2260",8,NA,NA,-0.00153266175867565,0,75
"2261",10,NA,NA,-0.00591384952929862,0,75
"2262",1,NA,NA,-0.0351534331702678,0,75
"2263",1,NA,NA,-0.000458821955658994,0,75
"2264",4,NA,NA,-0.0079386416723399,0,75
"2265",1,NA,NA,-0.00235848369189274,0,75
"2266",1,NA,NA,-0.00033275671272663,0,75
"2267",3,NA,NA,-0.00450237132590981,0,75
"2268",4,NA,NA,-0.008703406656317,0,75
"2269",5,NA,NA,-0.00544262513795437,0,75
"2270",6,NA,NA,-0.0083351820922449,0,75
"2271",7,NA,NA,-0.00731644222208176,0,75
"2272",8,NA,NA,-0.00348016028949103,0,75
"2273",9,NA,NA,-0.00460079920657814,0,75
"2274",10,NA,NA,-0.000576469229557169,0,75
"2275",2,0.0025598064051233,0.0022243667968851,NA,1,75
"2276",3,0.0149283354736092,NA,0.00415697500460627,0,75
"2277",7,0.00784072988030471,NA,NA,0,75
"2278",4,0.0110607891731798,0.014640490588084,0.00245368924014916,3,75
"2279",3,0.0036640566390001,0.00398771001860436,NA,1,75
"2280",5,0.000674756871444675,0.00109231031244078,NA,1,75
"2281",6,NA,0.00105324894315397,0.00732225417607291,2,75
"2282",7,0.00123320444257792,0.0019030249915926,NA,1,75
"2283",9,0.00312990539880789,0.00336464223828759,NA,1,75
"2284",10,0.00160674325975376,0.00174537783958758,NA,1,75
"2285",3,-0.0440387049424939,-0.0450241355937198,NA,1,75
"2286",4,-0.0342856868356917,-0.0429463426300565,NA,1,75
"2287",5,-0.0401200010922241,-0.0472313533640183,NA,1,75
"2288",6,-0.0135235176535979,-0.0182865418331213,NA,1,75
"2289",7,-0.00163034622955219,-0.0078650958382625,NA,1,75
"2290",9,-0.11279793813063,-0.114425981233456,-0.041592581274455,3,75
"2291",3,NA,NA,0.000904841503363891,0,75
"2292",5,NA,0.000497788720766299,0.00326083678639245,2,75
"2293",8,NA,NA,0.000517375355383285,0,75
"2294",4,0.0591826903278592,0.0655438459079605,0.0247829704283761,3,75
"2295",8,0.012289511539389,0.0168602139049185,NA,1,75
"2296",2,-0.0209084605486339,-0.032975812351449,NA,1,75
"2297",4,-0.0668398078378859,-0.0621599065945151,-0.0109408202755464,3,75
"2298",6,-0.0294774818619845,-0.0347133848154225,NA,1,75
"2299",9,-0.0310675087178126,-0.0172434397517227,NA,1,75
"2300",2,-0.000267700398318804,-0.00100060423175491,NA,1,75
"2301",4,0.00212819872479468,0.00206789462714894,NA,1,75
"2302",9,0.00131383603516469,0.000647797551765109,NA,1,75
"2303",10,NA,-0.000543151159255762,NA,0,75
"2304",8,-0.000982717995072817,-0.00111673260404148,NA,1,75
"2305",3,-0.0124383893132533,-0.00747498198466778,NA,1,75
"2306",8,-0.0519460625337415,-0.047673719360446,NA,1,75
"2307",9,-0.0525648750275193,-0.0525549989453711,-0.0284478559280461,3,75
"2308",10,-0.0591175788726711,-0.0512358329717909,-0.0404376503499795,3,75
"2309",3,-0.000493480846090802,NA,NA,0,75
"2310",7,0.017595720359533,0.0296304199349589,NA,1,75
"2311",8,0.0251666764406065,0.0312548204073362,NA,1,75
"2312",10,0.0361494999020965,0.0184982820057196,NA,1,75
"2313",4,-0.000283902623225667,-0.000471594092270454,NA,1,75
"2314",8,NA,-0.000880858376753263,NA,0,75
"2315",7,NA,0.0033036939664372,0.00185872626301326,2,75
"2316",1,NA,NA,0.000296231329873026,0,75
"2317",4,-0.0268691684663246,-0.01980365740742,NA,1,75
"2318",8,-0.0267142848622551,-0.0203656890686159,NA,1,75
"2319",2,0.0171108529643739,0.0403411279530702,0.00518762789287353,3,75
"2320",4,-0.0425310935200945,-0.0443538690567922,NA,1,75
"2321",9,-0.0558802560152756,-0.0498150850102152,NA,1,75
"2322",2,NA,0.00304626174742268,NA,0,75
"2323",3,-0.00336094240713079,-0.00309142368483305,NA,1,75
"2324",7,-0.000447188550716504,-0.000824697298550604,NA,1,75
"2325",9,-0.000267182940732495,-0.000290347479626891,NA,1,75
"2326",2,-0.033317096955779,-0.0514723072766222,NA,1,100
"2327",5,-0.00231845904767319,NA,NA,0,100
"2328",2,NA,0.000284787404497258,NA,0,100
"2329",1,-0.00174704255702144,-0.00121847254023294,NA,1,100
"2330",1,-0.000631830586445392,-0.0129023147520987,NA,1,100
"2331",2,-0.025644823749536,-0.0227705143823784,NA,1,100
"2332",4,-0.00952219715931246,-0.00314319002350832,NA,1,100
"2333",7,-0.00166271354225428,NA,NA,0,100
"2334",2,-0.000420481194407487,-0.00034635892223629,NA,1,100
"2335",1,-0.000898017990626115,-0.000726615704477003,NA,1,100
"2336",1,0.0411699361751495,0.0540563357679017,0.0346650164315164,3,100
"2337",4,-0.000200859724250342,NA,NA,0,100
"2338",6,-0.00161137650581584,-0.000531038980301406,NA,1,100
"2339",2,-0.100334524489389,-0.103706142498411,-0.0271763350939596,3,100
"2340",3,-0.0845089419430387,-0.0870492661084023,NA,1,100
"2341",4,-0.0896806968838424,-0.0900500956729336,NA,1,100
"2342",5,-0.0926070372374326,-0.0937508932521457,-0.00832832192705046,3,100
"2343",6,-0.050932672557589,-0.0442637585369068,NA,1,100
"2344",7,-0.055999099953858,-0.0561269176083792,NA,1,100
"2345",8,-0.0469462462825011,-0.0461886458522613,NA,1,100
"2346",9,-0.128368268622847,-0.131242608416785,-0.017885969691782,3,100
"2347",10,-0.0659310646789464,-0.0686331111022253,NA,1,100
"2348",5,0.0221774964204258,0.0223992321478018,NA,1,100
"2349",8,NA,NA,-0.000447622952340358,0,100
"2350",9,NA,NA,-0.00078494856913813,0,100
"2351",8,NA,NA,-0.00636197669133292,0,100
"2352",9,NA,NA,-0.00268600118143079,0,100
"2353",2,NA,-0.000217443235707369,NA,0,100
"2354",8,-0.00102269280965165,-0.00109547791076153,-0.00105893225279181,3,100
"2355",9,NA,NA,-0.00540897461626691,0,100
"2356",2,0.0758941589055526,0.0810410220227836,0.000468074553223041,3,100
"2357",3,0.107343419780461,0.112481699397959,NA,1,100
"2358",4,0.0011977488795527,0.00043881957928923,NA,1,100
"2359",5,0.0463919313845211,0.0474754012980272,NA,1,100
"2360",6,0.111476658378713,0.11256754402872,NA,1,100
"2361",7,0.0175396634604699,0.019330607992344,NA,1,100
"2362",8,0.0300727043255409,0.032505029419856,NA,1,100
"2363",9,0.0346035517827913,0.0460030817558385,-0.000706828866342231,3,100
"2364",10,0.0153101951761254,0.0189543312697992,NA,1,100
"2365",1,0.00117112930716693,0.000383012177901694,NA,1,100
"2366",8,0.000698240382783424,0.000577607487739805,-0.000305506811738559,3,100
"2367",9,NA,NA,-0.000816327210068514,0,100
"2368",8,NA,NA,-0.000548311132657434,0,100
"2369",9,NA,NA,-0.00393298666755226,0,100
"2370",8,NA,NA,-0.000818660818406848,0,100
"2371",9,NA,NA,-0.031545778094403,0,100
"2372",8,NA,NA,-0.00084804132440794,0,100
"2373",9,NA,NA,-0.00101855331916271,0,100
"2374",8,NA,NA,-0.00108178494254764,0,100
"2375",9,NA,NA,-0.0018183061794623,0,100
"2376",8,NA,NA,-0.00020740427580761,0,100
"2377",9,NA,NA,-0.00100363255186212,0,100
"2378",8,NA,NA,0.000354875189850016,0,100
"2379",9,NA,NA,0.000249617832763829,0,100
"2380",1,-0.0536908161442211,-0.0284940646951081,NA,1,100
"2381",3,0.00428251773986294,0.00503162426675076,NA,1,100
"2382",6,0.00141741861368987,0.00078692744873854,NA,1,100
"2383",7,0.000780659613252523,0.000975142980730787,NA,1,100
"2384",8,0.000663262201433501,0.000720034363023981,NA,1,100
"2385",10,NA,0.00025866338386793,NA,0,100
"2386",2,-0.0936878373684234,-0.089505439060272,-0.0055097976292231,3,100
"2387",3,-0.00688582470040068,-0.00754357838182774,NA,1,100
"2388",4,-0.0083723639005036,-0.00306582051810037,NA,1,100
"2389",5,-0.00338016861363511,-0.00334457087731315,NA,1,100
"2390",6,-0.0642359991639761,-0.0511463781196328,NA,1,100
"2391",8,-0.00129834139877038,-0.00137144475980436,NA,1,100
"2392",9,-0.00109228896238467,-0.00159252320319423,NA,1,100
"2393",10,-0.0596044406828058,-0.0591479989176013,NA,1,100
"2394",6,NA,-0.000224277663915093,NA,0,100
"2395",2,NA,-0.0230179888653024,NA,0,100
"2396",4,-0.0159408151870219,-0.0232904853836878,-0.000286095964011305,3,100
"2397",4,NA,0.00045666381886178,NA,0,100
"2398",4,-0.0291812476517677,-0.0207738645670133,NA,1,100
"2399",3,NA,NA,-0.00232112626122582,0,100
"2400",3,NA,NA,-0.00435557057405076,0,100
"2401",3,NA,NA,-0.0252643771429178,0,100
"2402",3,NA,NA,-0.00199878642900653,0,100
"2403",3,NA,NA,-0.00219220184589065,0,100
"2404",8,NA,0.000228853913047721,NA,0,100
"2405",3,NA,NA,-0.00547907530555543,0,100
"2406",3,NA,NA,-0.00627085513604161,0,100
"2407",3,NA,NA,-0.00512394580839312,0,100
"2408",3,NA,NA,-0.00450522278288477,0,100
"2409",3,NA,NA,-0.00147689156882505,0,100
"2410",5,0.000217309225471912,NA,NA,0,100
"2411",8,0.000663091353007634,0.00063348477977343,NA,1,100
"2412",5,-0.0396825353049739,-0.0375240169358756,NA,1,100
"2413",8,-0.0143700898221035,-0.0196849636987228,NA,1,100
"2414",3,0.00385475175706751,0.0309530959040769,0.0523546133220969,3,100
"2415",1,NA,0.00277855806777105,NA,0,100
"2416",1,NA,NA,-0.00503483769930416,0,100
"2417",1,NA,NA,-0.0050642492288435,0,100
"2418",1,NA,NA,-0.00218135284238182,0,100
"2419",1,NA,NA,-0.00369810147941585,0,100
"2420",4,-0.00444932729049753,-0.00332455970690858,NA,1,100
"2421",6,-0.00267926079850722,-0.000917957221188461,NA,1,100
"2422",8,-0.000459370089688986,-0.000326211941740826,NA,1,100
"2423",1,NA,NA,-0.00274786193776434,0,100
"2424",1,NA,NA,-0.00563395436727486,0,100
"2425",1,NA,NA,-0.00320186029514373,0,100
"2426",1,NA,NA,-0.0325856872610302,0,100
"2427",1,NA,NA,-0.00467032956813826,0,100
"2428",4,-0.0029968016910144,NA,NA,0,100
"2429",10,NA,-0.00289045978207224,NA,0,100
"2430",1,NA,NA,-0.00231269930748059,0,100
"2431",1,NA,NA,0.000215403056683789,0,100
"2432",7,0.00020433177016905,NA,NA,0,100
"2433",4,0.000507189707560956,0.00053559264587556,NA,1,100
"2434",4,0.0311011176162233,0.0232270934209254,NA,1,100
"2435",6,0.0323938253341361,0.0134373305214684,NA,1,100
"2436",7,0.0323159438658093,0.0378200450666594,0.0280232812464054,3,100
"2437",8,0.010640114299904,0.00773164845874403,NA,1,100
"2438",1,NA,NA,0.000523840978748796,0,100
"2439",4,-0.0299496033579148,-0.0230346171114122,NA,1,100
"2440",1,NA,NA,0.00135656599131886,0,100
"2441",1,0.00735205944868256,0.00848443406093258,0.00493857994698462,3,100
"2442",7,-0.00686089506296841,-0.00475735201794504,NA,1,100
"2443",1,NA,-0.000336647978513302,-0.000506303277127959,2,100
"2444",5,0.00672973727692794,0.00715628969555209,NA,1,100
"2445",1,0.0154231464070161,0.0225681155505191,0.0121021431359566,3,100
"2446",1,-0.0614190465075365,-0.0687700359541156,NA,1,100
"2447",9,-0.0368697513686397,-0.0328482096047261,-0.00935266229582071,3,100
"2448",7,NA,NA,-0.00027870834005131,0,100
"2449",7,NA,NA,-0.000463736464920946,0,100
"2450",7,NA,NA,-0.00293326086526575,0,100
"2451",7,NA,NA,-0.000250913494861359,0,100
"2452",6,0.000296271465162243,NA,NA,0,100
"2453",9,0.00444541042131114,0.00182814455727842,NA,1,100
"2454",2,-0.000501519802855004,-0.000267145681246442,NA,1,100
"2455",3,-0.129539822340475,-0.123452465203995,NA,1,100
"2456",5,-0.000315437230983845,NA,NA,0,100
"2457",7,-0.0227490608888813,-0.000215346074943291,NA,1,100
"2458",8,-0.0012747468579287,-0.000839616641973918,NA,1,100
"2459",10,-0.000380482770954557,NA,NA,0,100
"2460",3,-0.000756182179379378,-0.000739195609765581,NA,1,100
"2461",2,-0.0331566984667608,-0.0405332203826878,NA,1,100
"2462",3,-0.0626170372887156,-0.0666886864196865,NA,1,100
"2463",5,-0.0552773117553223,-0.0594938076209749,NA,1,100
"2464",6,-0.0799998507811703,-0.078836305736584,-0.00948034165379547,3,100
"2465",7,-0.0378879826971011,-0.0348186073761337,NA,1,100
"2466",8,-0.0211016324130958,-0.0125045586968438,NA,1,100
"2467",9,-0.0453140743490805,-0.0429637744067207,NA,1,100
"2468",10,-0.0434247907920166,-0.0450023367356816,NA,1,100
"2469",9,0.00128668605494112,0.00108942797486013,NA,1,100
"2470",5,NA,NA,0.000300885291843392,0,100
"2471",3,NA,NA,-0.000726787707471711,0,100
"2472",4,NA,NA,-0.00158371201609914,0,100
"2473",5,NA,NA,-0.00395843491228589,0,100
"2474",9,NA,NA,-0.000786011894698164,0,100
"2475",10,NA,NA,-0.00119801633739746,0,100
"2476",3,NA,NA,-0.0146288412557852,0,100
"2477",4,NA,NA,-0.0189819021857111,0,100
"2478",5,NA,NA,-0.00668593832569014,0,100
"2479",9,NA,NA,-0.00457525146064404,0,100
"2480",10,NA,NA,-0.00227096427991132,0,100
"2481",3,NA,NA,-0.00275576404405807,0,100
"2482",4,NA,NA,-0.00219628000447458,0,100
"2483",5,NA,NA,-0.0100029059247545,0,100
"2484",9,NA,NA,-0.00340081836106725,0,100
"2485",10,NA,NA,-0.00407579826577202,0,100
"2486",3,NA,NA,-0.000686604624631458,0,100
"2487",4,NA,NA,-0.000483980489556507,0,100
"2488",5,NA,NA,-0.00269715967380488,0,100
"2489",9,NA,NA,-0.00103651981123378,0,100
"2490",10,NA,NA,-0.0013601575586834,0,100
"2491",3,NA,NA,-0.000478761655292283,0,100
"2492",4,NA,NA,-0.00107910628931618,0,100
"2493",5,NA,NA,-0.0010257088603771,0,100
"2494",9,NA,NA,-0.000804902736434174,0,100
"2495",10,NA,NA,-0.00287291918536421,0,100
"2496",3,NA,NA,-0.00217883989532472,0,100
"2497",4,NA,NA,-0.000815915380605134,0,100
"2498",5,NA,NA,-0.00826349470198613,0,100
"2499",9,NA,NA,-0.00325072634226848,0,100
"2500",10,NA,NA,-0.0050527010915108,0,100
"2501",3,NA,NA,-0.00104154906021269,0,100
"2502",4,NA,NA,-0.000856390893874946,0,100
"2503",5,NA,NA,-0.00288631206908521,0,100
"2504",9,NA,NA,-0.00112459546459067,0,100
"2505",10,NA,NA,-0.00105377116320253,0,100
"2506",3,NA,NA,-0.00236972283295605,0,100
"2507",4,NA,NA,-0.00232805754810938,0,100
"2508",5,NA,NA,-0.0815197185418055,0,100
"2509",9,NA,NA,-0.0348300487894315,0,100
"2510",10,NA,NA,-0.0338692512913663,0,100
"2511",3,NA,NA,-0.00278113986146917,0,100
"2512",4,NA,NA,-0.00271120531146379,0,100
"2513",5,NA,NA,-0.00783716536146251,0,100
"2514",9,NA,NA,-0.00305262420077596,0,100
"2515",10,NA,NA,-0.00313648834684727,0,100
"2516",3,NA,NA,-0.000690616262920062,0,100
"2517",4,NA,NA,-0.00142547332852977,0,100
"2518",5,NA,NA,-0.00803142314038243,0,100
"2519",9,NA,NA,-0.00402872651106459,0,100
"2520",10,NA,NA,-0.00342085260968256,0,100
"2521",7,NA,NA,0.0327651683429009,0,100
"2522",4,0.000649756611736704,NA,0.0206559505410397,0,100
"2523",4,-0.00475612149175138,NA,NA,0,100
"2524",9,-0.0392529227301851,-0.0325994362341885,NA,1,100
"2525",2,NA,NA,-0.000318066759837866,0,100
"2526",4,NA,NA,-0.000685700235283345,0,100
"2527",5,NA,NA,-0.00322574906152969,0,100
"2528",6,NA,NA,-0.00134759328512448,0,100
"2529",8,NA,NA,-0.00432079676180906,0,100
"2530",10,NA,NA,-0.00139057475170718,0,100
"2531",2,NA,NA,-0.000266835295657541,0,100
"2532",4,NA,NA,-0.000341097693335639,0,100
"2533",5,NA,NA,-0.00205142274248779,0,100
"2534",6,NA,NA,-0.000581345501519695,0,100
"2535",8,NA,NA,-0.00376802844426539,0,100
"2536",10,NA,NA,-0.000714378402331405,0,100
"2537",2,NA,NA,-0.00124658006428847,0,100
"2538",4,NA,NA,-0.000238671363372484,0,100
"2539",5,NA,NA,-0.0073550063380525,0,100
"2540",6,NA,NA,-0.00154960683321039,0,100
"2541",8,NA,NA,-0.00814414476530776,0,100
"2542",10,NA,NA,-0.00286682830845928,0,100
"2543",2,NA,NA,-0.00082592450425755,0,100
"2544",4,NA,NA,-0.00167595685321798,0,100
"2545",5,NA,NA,-0.0060661572137561,0,100
"2546",6,NA,NA,-0.00194550293986539,0,100
"2547",8,NA,NA,-0.0102713159148787,0,100
"2548",10,NA,NA,-0.00434291087833835,0,100
"2549",2,NA,NA,-0.000681113470387849,0,100
"2550",4,NA,NA,-0.00584499500123096,0,100
"2551",5,NA,NA,-0.00147790674264134,0,100
"2552",6,NA,NA,-0.011977255241613,0,100
"2553",8,NA,NA,-0.0381234993403081,0,100
"2554",10,NA,NA,-0.0262304848678031,0,100
"2555",2,NA,NA,-0.00841444084472134,0,100
"2556",4,NA,NA,-0.000554791765709928,0,100
"2557",5,NA,NA,-0.0480493994657655,0,100
"2558",6,NA,NA,-0.00137315120358851,0,100
"2559",8,NA,NA,-0.0288007046765966,0,100
"2560",10,NA,NA,-0.00521837080589729,0,100
"2561",2,NA,NA,-0.000712460228752407,0,100
"2562",5,NA,NA,-0.00616134017859029,0,100
"2563",6,NA,NA,-0.000709691457285689,0,100
"2564",8,NA,NA,-0.00605989573964725,0,100
"2565",10,NA,NA,-0.000837809521065064,0,100
"2566",2,NA,NA,-0.00137365471222181,0,100
"2567",4,NA,NA,-0.000524620126305993,0,100
"2568",5,NA,NA,-0.00487067400310893,0,100
"2569",6,NA,NA,-0.000798475417850597,0,100
"2570",8,NA,NA,-0.00682956237723869,0,100
"2571",10,NA,NA,-0.00253200502054006,0,100
"2572",2,0.0277341920904368,0.0323459762617257,-0.000679581913986686,3,100
"2573",3,0.0216125530220547,0.0275425272216645,NA,1,100
"2574",5,0.0182113522476585,0.0277577716362191,-0.004595590130202,3,100
"2575",6,0.0939932494326256,0.094205956451732,-0.00104349836188807,3,100
"2576",7,0.00588349022007828,0.010231512354008,NA,1,100
"2577",8,NA,NA,-0.00608856014509165,0,100
"2578",9,0.0560204121410222,0.0602657361963135,NA,1,100
"2579",10,0.0107624617609933,0.0189892294100435,-0.00114649281036537,3,100
"2580",2,NA,NA,-0.00055472039483894,0,100
"2581",4,NA,NA,-0.00025526578463607,0,100
"2582",5,NA,NA,-0.00498783146480462,0,100
"2583",6,NA,NA,-0.000583834571455976,0,100
"2584",8,NA,NA,-0.00305316094098631,0,100
"2585",10,NA,NA,-0.00148807114076677,0,100
"2586",3,-0.000364634070334453,-0.000521768072109243,NA,1,100
"2587",6,-0.000874646205663042,-0.000347677470449791,NA,1,100
"2588",8,NA,NA,0.00050455134380308,0,100
"2589",5,NA,NA,0.00033444104040184,0,100
"2590",1,NA,-0.000551733015246985,NA,0,100
"2591",5,NA,NA,0.000345594889641673,0,100
"2592",8,NA,NA,0.000322242053056856,0,100
"2593",2,NA,NA,-0.00270803750469602,0,100
"2594",3,NA,NA,-0.000564010619944425,0,100
"2595",4,NA,NA,-0.00235114528855396,0,100
"2596",6,NA,NA,-0.000267412248918667,0,100
"2597",2,0.00100784950297551,NA,-0.000770078122661897,0,100
"2598",3,NA,NA,-0.000208362907948628,0,100
"2599",4,NA,NA,-0.000992339549433637,0,100
"2600",6,0.000499743324284646,NA,NA,0,100
"2601",8,0.00114151767456166,0.000689511141384598,NA,1,100
"2602",2,NA,NA,-0.00400662848588368,0,100
"2603",3,NA,NA,-0.000415791156565163,0,100
"2604",4,NA,NA,-0.000818977980735855,0,100
"2605",6,NA,NA,-0.000648606413418074,0,100
"2606",2,NA,NA,-0.0332227052147983,0,100
"2607",3,NA,NA,-0.00525550331601763,0,100
"2608",4,NA,NA,-0.0387399331387687,0,100
"2609",6,NA,NA,-0.00821913588107083,0,100
"2610",2,NA,NA,-0.0063713087461995,0,100
"2611",3,NA,NA,-0.000892998711828664,0,100
"2612",4,NA,NA,-0.0073826353792319,0,100
"2613",6,NA,NA,-0.00133506085336875,0,100
"2614",2,NA,NA,-0.00326099827949932,0,100
"2615",3,NA,NA,-0.000505257963248567,0,100
"2616",4,NA,NA,-0.00399543064437875,0,100
"2617",6,NA,NA,-0.000876129683825026,0,100
"2618",2,NA,NA,-0.000907783716334157,0,100
