"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","CovariateStrength"
"1523","sp13","sp29",6,0.0924892138369409,0.10240696458598,NA,1,15
"1524","sp13","sp29",9,0.0421543848427512,0.0235579140107184,NA,1,15
"1525","sp13","sp30",2,NA,NA,-0.000493899950574092,0,15
"1526","sp13","sp31",5,-0.000227190304954453,-0.00102543068519816,NA,1,15
"1527","sp13","sp31",7,NA,NA,-0.00176397125178485,0,15
"1528","sp13","sp40",5,0.00683520139853572,0.0136652464785773,0.0577920491904273,3,15
"1529","sp13","sp47",7,NA,NA,0.00171021004400566,0,15
"1530","sp14","sp17",8,-0.000212559414426312,NA,NA,0,15
"1531","sp14","sp32",2,-0.0184561465728723,NA,NA,0,15
"1532","sp14","sp32",8,-0.0330827865291864,-0.0481084287163092,NA,1,15
"1533","sp14","sp47",8,NA,0.000242647117726351,NA,0,15
"1534","sp15","sp21",1,NA,NA,-0.00667356704837179,0,15
"1535","sp15","sp22",1,NA,NA,-0.0063592453755075,0,15
"1536","sp15","sp23",1,NA,NA,-0.0110520097766707,0,15
"1537","sp15","sp24",1,NA,NA,-0.00710908785772579,0,15
"1538","sp15","sp24",3,NA,-0.00460656030343337,NA,0,15
"1539","sp15","sp25",1,NA,NA,-0.00889519154498758,0,15
"1540","sp15","sp26",1,NA,NA,-0.00545970008560475,0,15
"1541","sp15","sp27",1,NA,NA,-0.0086099699255774,0,15
"1542","sp15","sp28",1,NA,NA,-0.00784144002747084,0,15
"1543","sp15","sp29",1,NA,NA,-0.00596953873509231,0,15
"1544","sp15","sp29",5,NA,0.000975785450807374,NA,0,15
"1545","sp15","sp30",1,NA,NA,-0.0425954576172672,0,15
"1546","sp15","sp31",2,-0.0134763447256217,NA,NA,0,15
"1547","sp15","sp31",3,-0.0742882600760192,-0.0616225929808529,NA,1,15
"1548","sp15","sp31",4,NA,-0.00207000470393064,NA,0,15
"1549","sp15","sp31",5,-0.0369930095648249,-0.0391312715378131,NA,1,15
"1550","sp15","sp31",7,-0.177146324815533,-0.178347239985883,-0.0818116359465638,3,15
"1551","sp15","sp31",8,-0.0100165366805464,-0.0142251496431837,NA,1,15
"1552","sp15","sp31",9,-0.0415064336765147,-0.0392594779603861,NA,1,15
"1553","sp15","sp35",3,-0.00297090141357212,-0.00272603212813354,NA,1,15
"1554","sp15","sp35",5,-0.00158273359902796,-0.00166943190832263,NA,1,15
"1555","sp15","sp38",1,NA,NA,0.00117065142685886,0,15
"1556","sp15","sp40",1,NA,NA,0.000330566705855188,0,15
"1557","sp15","sp40",5,NA,0.000358096287425645,0.000969145405009155,2,15
"1558","sp15","sp45",3,NA,-0.0117395502115155,NA,0,15
"1559","sp15","sp46",1,NA,NA,0.000755523251757524,0,15
"1560","sp15","sp47",3,0.0311425618300427,0.0115435679477003,0.0339125929584897,3,15
"1561","sp15","sp47",5,0.000416346787176922,0.00354551806734708,NA,1,15
"1562","sp15","sp47",7,0.0941985804685318,0.110283745394128,0.0793182322958933,3,15
"1563","sp15","sp47",9,0.00340992258298582,0.00391932597454471,NA,1,15
"1564","sp15","sp49",1,NA,NA,0.000295989948660135,0,15
"1565","sp16","sp26",4,NA,NA,-0.000752830292568739,0,15
"1566","sp16","sp48",7,NA,0.00638087148474781,NA,0,15
"1567","sp17","sp21",10,NA,NA,-0.00185268805036995,0,15
"1568","sp17","sp22",10,NA,NA,-0.00157310692779055,0,15
"1569","sp17","sp23",10,NA,NA,-0.00363724633032177,0,15
"1570","sp17","sp24",10,NA,NA,-0.00150115164026288,0,15
"1571","sp17","sp25",10,NA,NA,-0.00171703873221723,0,15
"1572","sp17","sp26",10,NA,NA,-0.00431942875961786,0,15
"1573","sp17","sp27",10,NA,NA,-0.00209674857492791,0,15
"1574","sp17","sp28",10,NA,NA,-0.0026863727126704,0,15
"1575","sp17","sp29",10,NA,NA,-0.0014363419643183,0,15
"1576","sp17","sp30",10,NA,NA,-0.00286770525154782,0,15
"1577","sp17","sp32",4,0.00442808555288648,NA,0.00701492004818044,0,15
"1578","sp17","sp32",8,0.00898491466246469,0.00361604871314536,0.00983506316143468,3,15
"1579","sp17","sp32",10,0.0232114071023172,0.0200443189460046,0.0555455713666201,3,15
"1580","sp18","sp20",7,NA,-0.00973680682087957,NA,0,15
"1581","sp18","sp25",2,NA,-0.018475681047039,NA,0,15
"1582","sp18","sp33",6,NA,0.0328889583901627,NA,0,15
"1583","sp18","sp50",2,-0.0138031613017947,-0.0198306185565017,NA,1,15
"1584","sp18","sp50",3,-0.023320061903792,-0.0181144669682718,NA,1,15
"1585","sp18","sp50",6,-0.00114601990908758,-0.002455987114973,NA,1,15
"1586","sp18","sp50",8,-0.00446719743658768,-0.012165451225271,NA,1,15
"1587","sp18","sp50",10,-0.000547238410133011,-0.000228423455510598,NA,1,15
"1588","sp19","sp34",4,NA,-0.028696147295574,NA,0,15
"1589","sp19","sp34",6,-0.0114977689462295,-0.0241861667956018,NA,1,15
"1590","sp19","sp34",10,-0.0220089404501919,NA,NA,0,15
"1591","sp19","sp40",4,NA,0.000798172499281068,NA,0,15
"1592","sp19","sp40",6,0.000565603840118912,0.00113803912153005,NA,1,15
"1593","sp19","sp49",2,0.0833695755366753,0.0686618827413985,NA,1,15
"1594","sp19","sp49",4,0.0108487958707096,0.0137241662369056,NA,1,15
"1595","sp19","sp49",6,NA,0.0202684541925565,NA,0,15
"1596","sp20","sp21",5,NA,NA,-0.000636991848705327,0,15
"1597","sp20","sp22",5,NA,NA,-0.000516045345994591,0,15
"1598","sp20","sp23",5,NA,NA,-0.000568189549564655,0,15
"1599","sp20","sp24",5,NA,NA,-0.000811581383337062,0,15
"1600","sp20","sp25",5,NA,NA,-0.000537846805102244,0,15
"1601","sp20","sp26",5,NA,NA,-0.000723744903528184,0,15
"1602","sp20","sp27",2,0.00807108295932735,NA,NA,0,15
"1603","sp20","sp27",5,NA,NA,-0.000390348244623848,0,15
"1604","sp20","sp28",5,NA,NA,-0.00104365368871578,0,15
"1605","sp20","sp29",5,NA,NA,-0.000756704282508433,0,15
"1606","sp20","sp30",5,NA,NA,-0.00386422345983858,0,15
"1607","sp20","sp36",4,-0.0401876154375289,-0.0378676102396736,NA,1,15
"1608","sp20","sp36",8,-0.00256619036231387,-0.00100671736000564,NA,1,15
"1609","sp20","sp36",9,-0.044422683275308,-0.0245931248848643,NA,1,15
"1610","sp20","sp36",10,-0.0510095914167957,-0.0317411363278493,NA,1,15
"1611","sp21","sp22",1,NA,NA,0.193394708034599,0,15
"1612","sp21","sp22",2,NA,NA,0.204924857699978,0,15
"1613","sp21","sp22",3,NA,NA,0.209075832158161,0,15
"1614","sp21","sp22",4,NA,NA,0.273814104483232,0,15
"1615","sp21","sp22",5,NA,NA,0.225808842698451,0,15
"1616","sp21","sp22",6,NA,NA,0.156881242369118,0,15
"1617","sp21","sp22",7,NA,NA,0.266706531861949,0,15
"1618","sp21","sp22",8,NA,NA,0.295033087247806,0,15
"1619","sp21","sp22",9,NA,NA,0.181446274315491,0,15
"1620","sp21","sp22",10,NA,NA,0.235806904875976,0,15
"1621","sp21","sp23",1,NA,NA,0.334248367939284,0,15
"1622","sp21","sp23",2,NA,NA,0.262708814199975,0,15
"1623","sp21","sp23",3,NA,NA,0.250799514620406,0,15
"1624","sp21","sp23",4,NA,NA,0.270788355257029,0,15
"1625","sp21","sp23",5,NA,NA,0.26476954554439,0,15
"1626","sp21","sp23",6,NA,NA,0.247835208512952,0,15
"1627","sp21","sp23",7,NA,NA,0.272482771632134,0,15
"1628","sp21","sp23",8,NA,NA,0.293058635916525,0,15
"1629","sp21","sp23",9,NA,NA,0.268566122348652,0,15
"1630","sp21","sp23",10,NA,NA,0.26471555249036,0,15
"1631","sp21","sp24",1,NA,NA,0.28324156612939,0,15
"1632","sp21","sp24",2,NA,NA,0.165191797275029,0,15
"1633","sp21","sp24",3,NA,NA,0.213888317373184,0,15
"1634","sp21","sp24",4,NA,NA,0.182570969006858,0,15
"1635","sp21","sp24",5,NA,NA,0.232096793055026,0,15
"1636","sp21","sp24",6,NA,NA,0.227898115891728,0,15
"1637","sp21","sp24",7,NA,NA,0.141349097954784,0,15
"1638","sp21","sp24",8,NA,NA,0.246849997604244,0,15
"1639","sp21","sp24",9,NA,NA,0.2449998320194,0,15
"1640","sp21","sp24",10,NA,NA,0.193694490777603,0,15
"1641","sp21","sp25",1,NA,NA,0.288842674825841,0,15
"1642","sp21","sp25",2,NA,NA,0.216038690242839,0,15
"1643","sp21","sp25",3,NA,NA,0.220086182609486,0,15
"1644","sp21","sp25",4,NA,NA,0.19647442184873,0,15
"1645","sp21","sp25",5,NA,NA,0.257128483408632,0,15
"1646","sp21","sp25",6,NA,NA,0.265100402503766,0,15
"1647","sp21","sp25",7,NA,NA,0.198338499366919,0,15
"1648","sp21","sp25",8,NA,NA,0.229996597726664,0,15
"1649","sp21","sp25",9,NA,NA,0.261906586165321,0,15
"1650","sp21","sp25",10,NA,NA,0.175881259903949,0,15
"1651","sp21","sp26",1,NA,NA,0.217855319631883,0,15
"1652","sp21","sp26",2,NA,NA,0.155151343357906,0,15
"1653","sp21","sp26",3,NA,NA,0.276522459180974,0,15
"1654","sp21","sp26",4,NA,NA,0.262525126656091,0,15
"1655","sp21","sp26",5,NA,NA,0.24360488038297,0,15
"1656","sp21","sp26",6,NA,NA,0.223289937206358,0,15
"1657","sp21","sp26",7,NA,NA,0.187731246215012,0,15
"1658","sp21","sp26",8,NA,NA,0.240431025553077,0,15
"1659","sp21","sp26",9,NA,NA,0.240755385319515,0,15
"1660","sp21","sp26",10,NA,NA,0.176904622081626,0,15
"1661","sp21","sp27",1,NA,NA,0.139604954641695,0,15
"1662","sp21","sp27",2,NA,NA,0.251864297261857,0,15
"1663","sp21","sp27",3,NA,NA,0.274055690955887,0,15
"1664","sp21","sp27",4,NA,NA,0.241793809356042,0,15
"1665","sp21","sp27",5,NA,NA,0.292365997737435,0,15
"1666","sp21","sp27",6,NA,NA,0.236269622172973,0,15
"1667","sp21","sp27",7,NA,NA,0.217936886334782,0,15
"1668","sp21","sp27",8,NA,NA,0.258209785179165,0,15
"1669","sp21","sp27",9,NA,NA,0.268309663629188,0,15
"1670","sp21","sp27",10,NA,NA,0.218301668192822,0,15
"1671","sp21","sp28",1,NA,NA,0.206115100220072,0,15
"1672","sp21","sp28",2,NA,NA,0.311187747578337,0,15
"1673","sp21","sp28",3,NA,NA,0.312048984645626,0,15
"1674","sp21","sp28",4,NA,NA,0.251026157749167,0,15
"1675","sp21","sp28",5,NA,NA,0.297609200299024,0,15
"1676","sp21","sp28",6,NA,NA,0.318316396997752,0,15
"1677","sp21","sp28",7,NA,NA,0.29036729971893,0,15
"1678","sp21","sp28",8,NA,NA,0.294696849571267,0,15
"1679","sp21","sp28",9,NA,NA,0.265647489080309,0,15
"1680","sp21","sp28",10,NA,NA,0.299097167114282,0,15
"1681","sp21","sp29",1,NA,NA,0.145548724244085,0,15
"1682","sp21","sp29",2,NA,NA,0.250220105104296,0,15
"1683","sp21","sp29",3,NA,NA,0.217129811665193,0,15
"1684","sp21","sp29",4,NA,NA,0.218406635204031,0,15
"1685","sp21","sp29",5,NA,NA,0.240755891949337,0,15
"1686","sp21","sp29",6,NA,NA,0.23951239226502,0,15
"1687","sp21","sp29",7,NA,NA,0.224188091472864,0,15
"1688","sp21","sp29",8,NA,NA,0.233761735139125,0,15
"1689","sp21","sp29",9,NA,NA,0.190316201504355,0,15
"1690","sp21","sp29",10,NA,NA,0.215423097074795,0,15
"1691","sp21","sp30",1,NA,NA,0.198277703511862,0,15
"1692","sp21","sp30",2,NA,NA,0.319246990798867,0,15
"1693","sp21","sp30",3,NA,NA,0.279442083543114,0,15
"1694","sp21","sp30",4,NA,NA,0.245865776853979,0,15
"1695","sp21","sp30",5,NA,NA,0.239314521043309,0,15
"1696","sp21","sp30",6,NA,NA,0.269111321084954,0,15
"1697","sp21","sp30",7,NA,NA,0.250440826400842,0,15
"1698","sp21","sp30",8,NA,NA,0.220266460808434,0,15
"1699","sp21","sp30",9,NA,NA,0.254586895890044,0,15
"1700","sp21","sp30",10,NA,NA,0.235174219860634,0,15
"1701","sp21","sp32",2,NA,NA,-0.0135937146723577,0,15
"1702","sp21","sp32",3,NA,NA,-0.0186624434013431,0,15
"1703","sp21","sp32",6,NA,NA,-0.00471368975119581,0,15
"1704","sp21","sp32",7,NA,NA,-0.00894797269472327,0,15
"1705","sp21","sp32",9,NA,NA,-0.0191254612817417,0,15
"1706","sp21","sp32",10,NA,NA,-0.0485590854267121,0,15
"1707","sp21","sp37",2,NA,NA,-0.0176405267929895,0,15
"1708","sp21","sp37",4,NA,NA,-0.00796827825647463,0,15
"1709","sp21","sp37",8,NA,NA,-0.00453599165601898,0,15
"1710","sp21","sp37",10,NA,NA,-0.000298499535894419,0,15
"1711","sp21","sp38",1,NA,NA,-0.00544926829090727,0,15
"1712","sp21","sp40",1,-0.0544236141642133,-0.0222658094990013,-0.0715412437064144,3,15
"1713","sp21","sp40",5,NA,NA,-0.00241798865211257,0,15
"1714","sp21","sp40",8,NA,NA,-0.00275836826210946,0,15
"1715","sp21","sp42",2,NA,NA,-0.000243053465446453,0,15
"1716","sp21","sp42",5,NA,NA,-0.00506148390030865,0,15
"1717","sp21","sp42",6,NA,NA,-0.00246601311542051,0,15
"1718","sp21","sp42",8,NA,NA,-0.000845685357122717,0,15
"1719","sp21","sp43",2,NA,0.00245844765676689,NA,0,15
"1720","sp21","sp43",3,0.00214722642745363,0.0370625854573332,NA,1,15
"1721","sp21","sp43",4,NA,0.00888349472227395,NA,0,15
"1722","sp21","sp43",6,0.0120033260325698,0.0245073727899805,NA,1,15
"1723","sp21","sp43",10,NA,0.0084084896602668,NA,0,15
"1724","sp21","sp46",1,NA,NA,-0.0272989200891339,0,15
"1725","sp21","sp46",2,NA,NA,-0.00222114895660536,0,15
"1726","sp21","sp46",6,NA,NA,-0.0013432456702135,0,15
"1727","sp21","sp46",8,NA,NA,-0.00558597355223467,0,15
"1728","sp21","sp46",9,NA,NA,-0.00264502551532924,0,15
"1729","sp21","sp49",1,NA,NA,-0.00479928079973094,0,15
"1730","sp22","sp23",1,NA,NA,0.301723657974807,0,15
"1731","sp22","sp23",2,NA,NA,0.303675218679703,0,15
"1732","sp22","sp23",3,NA,NA,0.307669945064403,0,15
"1733","sp22","sp23",4,NA,NA,0.216400563128678,0,15
"1734","sp22","sp23",5,NA,NA,0.279113036498396,0,15
"1735","sp22","sp23",6,NA,NA,0.23047383103147,0,15
"1736","sp22","sp23",7,NA,NA,0.258714029454108,0,15
"1737","sp22","sp23",8,NA,NA,0.311350964119271,0,15
"1738","sp22","sp23",9,NA,NA,0.247387416513141,0,15
"1739","sp22","sp23",10,NA,NA,0.307866952121701,0,15
"1740","sp22","sp24",1,NA,NA,0.307357654287608,0,15
"1741","sp22","sp24",2,NA,NA,0.16769986413698,0,15
"1742","sp22","sp24",3,NA,NA,0.195932720193508,0,15
"1743","sp22","sp24",4,NA,NA,0.171864360181592,0,15
"1744","sp22","sp24",5,NA,NA,0.173615284579053,0,15
"1745","sp22","sp24",6,NA,NA,0.168172202779575,0,15
"1746","sp22","sp24",7,NA,NA,0.18031537852072,0,15
"1747","sp22","sp24",8,NA,NA,0.207577016758182,0,15
"1748","sp22","sp24",9,NA,NA,0.160370344952413,0,15
"1749","sp22","sp24",10,NA,NA,0.161540282233034,0,15
"1750","sp22","sp25",1,NA,NA,0.320975491954361,0,15
"1751","sp22","sp25",2,NA,NA,0.21192519537285,0,15
"1752","sp22","sp25",3,NA,NA,0.182366042517361,0,15
"1753","sp22","sp25",4,NA,NA,0.186080972475878,0,15
"1754","sp22","sp25",5,NA,NA,0.14474840155391,0,15
"1755","sp22","sp25",6,NA,NA,0.259604785777579,0,15
"1756","sp22","sp25",7,NA,NA,0.217544632633494,0,15
"1757","sp22","sp25",8,NA,NA,0.182313347736616,0,15
"1758","sp22","sp25",9,NA,NA,0.188314068450752,0,15
"1759","sp22","sp25",10,NA,NA,0.199145326759392,0,15
"1760","sp22","sp26",1,NA,NA,0.232738485476817,0,15
"1761","sp22","sp26",2,NA,NA,0.205263751638882,0,15
"1762","sp22","sp26",3,NA,NA,0.168892944876597,0,15
"1763","sp22","sp26",4,NA,NA,0.171985725235108,0,15
"1764","sp22","sp26",5,NA,NA,0.158834782397892,0,15
"1765","sp22","sp26",6,NA,NA,0.159050570135503,0,15
"1766","sp22","sp26",7,NA,NA,0.175243400783692,0,15
"1767","sp22","sp26",8,NA,NA,0.219958656311342,0,15
"1768","sp22","sp26",9,NA,NA,0.150395810006197,0,15
"1769","sp22","sp26",10,NA,NA,0.183762161189842,0,15
"1770","sp22","sp27",1,NA,NA,0.257549523247753,0,15
"1771","sp22","sp27",2,NA,NA,0.170196644673029,0,15
"1772","sp22","sp27",3,NA,NA,0.180355030535304,0,15
"1773","sp22","sp27",4,NA,NA,0.188935544417376,0,15
"1774","sp22","sp27",5,NA,NA,0.155782246366106,0,15
"1775","sp22","sp27",6,NA,NA,0.218528181518881,0,15
"1776","sp22","sp27",7,NA,NA,0.249639331113508,0,15
"1777","sp22","sp27",8,NA,NA,0.251870378779296,0,15
"1778","sp22","sp27",9,NA,NA,0.16230390911081,0,15
"1779","sp22","sp27",10,NA,NA,0.295040818684467,0,15
"1780","sp22","sp28",1,NA,NA,0.218664849943093,0,15
"1781","sp22","sp28",2,NA,NA,0.205274348146124,0,15
"1782","sp22","sp28",3,NA,NA,0.178880026024684,0,15
"1783","sp22","sp28",4,NA,NA,0.288444057201522,0,15
"1784","sp22","sp28",5,NA,NA,0.189076006102688,0,15
"1785","sp22","sp28",6,NA,NA,0.254646805665865,0,15
"1786","sp22","sp28",7,NA,NA,0.253653250092517,0,15
"1787","sp22","sp28",8,NA,NA,0.214371562949423,0,15
"1788","sp22","sp28",9,NA,NA,0.223295712582121,0,15
"1789","sp22","sp28",10,NA,NA,0.184435524896185,0,15
"1790","sp22","sp29",1,NA,NA,0.220882311419318,0,15
"1791","sp22","sp29",2,NA,NA,0.251321456126625,0,15
"1792","sp22","sp29",3,NA,NA,0.230060914594839,0,15
"1793","sp22","sp29",4,NA,NA,0.15040449452872,0,15
"1794","sp22","sp29",5,NA,NA,0.223832126187435,0,15
"1795","sp22","sp29",6,NA,NA,0.20972723698802,0,15
"1796","sp22","sp29",7,NA,NA,0.168718187067852,0,15
"1797","sp22","sp29",8,NA,NA,0.185065819769612,0,15
"1798","sp22","sp29",9,NA,NA,0.206035262950821,0,15
"1799","sp22","sp29",10,NA,NA,0.179271803731593,0,15
"1800","sp22","sp30",1,NA,NA,0.190526005228901,0,15
"1801","sp22","sp30",2,NA,NA,0.253872181864232,0,15
"1802","sp22","sp30",3,NA,NA,0.134137084597089,0,15
"1803","sp22","sp30",4,NA,NA,0.303973141683562,0,15
"1804","sp22","sp30",5,NA,NA,0.193875442370533,0,15
"1805","sp22","sp30",6,NA,NA,0.186485795724907,0,15
"1806","sp22","sp30",7,NA,NA,0.136507881814787,0,15
"1807","sp22","sp30",8,NA,NA,0.21028265882371,0,15
"1808","sp22","sp30",9,NA,NA,0.230130939972936,0,15
"1809","sp22","sp30",10,NA,NA,0.229746558750951,0,15
"1810","sp22","sp32",2,NA,NA,-0.0108389717028008,0,15
"1811","sp22","sp32",3,NA,NA,-0.00895829904205577,0,15
"1812","sp22","sp32",6,NA,NA,-0.0039984935442363,0,15
"1813","sp22","sp32",7,NA,NA,-0.00559824621834187,0,15
"1814","sp22","sp32",9,NA,NA,-0.0161400681096493,0,15
"1815","sp22","sp32",10,NA,NA,-0.0412315402563488,0,15
"1816","sp22","sp37",2,NA,NA,-0.0163874273191801,0,15
"1817","sp22","sp37",4,NA,NA,-0.00565546635691659,0,15
"1818","sp22","sp37",8,NA,NA,-0.00424936080523911,0,15
"1819","sp22","sp37",10,NA,NA,-0.000248406744399633,0,15
"1820","sp22","sp38",1,NA,NA,-0.00523622828234428,0,15
"1821","sp22","sp40",1,NA,NA,-0.00957956233921721,0,15
"1822","sp22","sp40",5,NA,NA,-0.00153618784677197,0,15
"1823","sp22","sp40",8,NA,NA,-0.000560908976728406,0,15
"1824","sp22","sp42",2,NA,NA,-0.000246743687070192,0,15
"1825","sp22","sp42",5,NA,NA,-0.00286215226391616,0,15
"1826","sp22","sp42",6,NA,NA,-0.00181973798283008,0,15
"1827","sp22","sp42",8,NA,NA,-0.000711139741751383,0,15
"1828","sp22","sp44",2,NA,0.011635678740559,NA,0,15
"1829","sp22","sp46",1,NA,NA,-0.0304234604952479,0,15
"1830","sp22","sp46",2,NA,0.000233744553673169,-0.00293855894345614,2,15
"1831","sp22","sp46",6,NA,NA,-0.000956800796097044,0,15
"1832","sp22","sp46",8,NA,NA,-0.0051103356312432,0,15
"1833","sp22","sp46",9,NA,NA,-0.0016523026238315,0,15
"1834","sp22","sp48",5,-0.0476516611066395,-0.0405011873223837,NA,1,15
"1835","sp22","sp49",1,NA,NA,-0.00885392989276142,0,15
"1836","sp23","sp24",1,NA,NA,0.271010990828407,0,15
"1837","sp23","sp24",2,NA,NA,0.282041132022202,0,15
"1838","sp23","sp24",3,NA,NA,0.286683631714506,0,15
"1839","sp23","sp24",4,NA,NA,0.245875426646154,0,15
"1840","sp23","sp24",5,NA,NA,0.307419642806547,0,15
"1841","sp23","sp24",6,NA,NA,0.248504223765318,0,15
"1842","sp23","sp24",7,NA,NA,0.313052576104461,0,15
"1843","sp23","sp24",8,NA,NA,0.338134966904593,0,15
"1844","sp23","sp24",9,NA,NA,0.325502532382586,0,15
"1845","sp23","sp24",10,NA,NA,0.252966460715562,0,15
"1846","sp23","sp25",1,NA,NA,0.288432045764875,0,15
"1847","sp23","sp25",2,NA,NA,0.332125448301081,0,15
"1848","sp23","sp25",3,NA,NA,0.276801743689985,0,15
"1849","sp23","sp25",4,NA,NA,0.254902425551563,0,15
"1850","sp23","sp25",5,NA,NA,0.312659280091399,0,15
"1851","sp23","sp25",6,NA,NA,0.315037162473372,0,15
"1852","sp23","sp25",7,NA,NA,0.323267313212157,0,15
"1853","sp23","sp25",8,NA,NA,0.369826514908798,0,15
"1854","sp23","sp25",9,NA,NA,0.356196271375038,0,15
"1855","sp23","sp25",10,NA,NA,0.326919922575919,0,15
"1856","sp23","sp26",1,NA,NA,0.16142440730357,0,15
"1857","sp23","sp26",2,NA,NA,0.158586322240223,0,15
"1858","sp23","sp26",3,NA,NA,0.24776399928703,0,15
"1859","sp23","sp26",4,NA,NA,0.175426917783888,0,15
"1860","sp23","sp26",5,NA,NA,0.284379045646777,0,15
"1861","sp23","sp26",6,NA,NA,0.183981098836992,0,15
"1862","sp23","sp26",7,NA,NA,0.213966536171599,0,15
"1863","sp23","sp26",8,NA,NA,0.243043790705511,0,15
"1864","sp23","sp26",9,NA,NA,0.185672195080624,0,15
"1865","sp23","sp26",10,NA,NA,0.149627316854612,0,15
"1866","sp23","sp27",1,NA,NA,0.266862656775759,0,15
"1867","sp23","sp27",2,NA,0.00386256735191121,0.354328063535039,2,15
"1868","sp23","sp27",3,NA,NA,0.336606527544562,0,15
"1869","sp23","sp27",4,NA,NA,0.320041915766611,0,15
"1870","sp23","sp27",5,NA,NA,0.326463128422834,0,15
"1871","sp23","sp27",6,NA,NA,0.309845491897149,0,15
"1872","sp23","sp27",7,NA,NA,0.298468051646079,0,15
"1873","sp23","sp27",8,NA,NA,0.354337006809529,0,15
"1874","sp23","sp27",9,NA,NA,0.308580011369456,0,15
"1875","sp23","sp27",10,NA,NA,0.351834184142506,0,15
"1876","sp23","sp28",1,NA,NA,0.260211028766408,0,15
"1877","sp23","sp28",2,NA,NA,0.246963199263435,0,15
"1878","sp23","sp28",3,NA,NA,0.277023183403684,0,15
"1879","sp23","sp28",4,NA,NA,0.250408808266114,0,15
"1880","sp23","sp28",5,NA,NA,0.217887215696905,0,15
"1881","sp23","sp28",6,NA,NA,0.297161305447944,0,15
"1882","sp23","sp28",7,NA,NA,0.2810088624794,0,15
"1883","sp23","sp28",8,NA,NA,0.350986518418064,0,15
"1884","sp23","sp28",9,NA,NA,0.209140856679694,0,15
"1885","sp23","sp28",10,NA,NA,0.211604082381908,0,15
"1886","sp23","sp29",1,NA,NA,0.254286039339699,0,15
"1887","sp23","sp29",2,NA,NA,0.208576252462527,0,15
"1888","sp23","sp29",3,NA,NA,0.23917202807057,0,15
"1889","sp23","sp29",4,NA,NA,0.189168653219954,0,15
"1890","sp23","sp29",5,NA,NA,0.27242075737784,0,15
"1891","sp23","sp29",6,NA,NA,0.178821105016742,0,15
"1892","sp23","sp29",7,NA,NA,0.179286469083414,0,15
"1893","sp23","sp29",8,NA,NA,0.203543899591702,0,15
"1894","sp23","sp29",9,NA,NA,0.24536604807522,0,15
"1895","sp23","sp29",10,NA,NA,0.182026812172418,0,15
"1896","sp23","sp30",1,NA,NA,0.24409580426076,0,15
"1897","sp23","sp30",2,NA,NA,0.217996849430589,0,15
"1898","sp23","sp30",3,NA,NA,0.161929272362775,0,15
"1899","sp23","sp30",4,NA,NA,0.209995176561829,0,15
"1900","sp23","sp30",5,NA,NA,0.213465440960038,0,15
"1901","sp23","sp30",6,NA,NA,0.163603949621575,0,15
"1902","sp23","sp30",7,NA,NA,0.247518558362222,0,15
"1903","sp23","sp30",8,NA,NA,0.247088028735341,0,15
"1904","sp23","sp30",9,NA,NA,0.200064691802138,0,15
"1905","sp23","sp30",10,NA,NA,0.234513475963507,0,15
"1906","sp23","sp31",5,NA,-0.000237675031107564,NA,0,15
"1907","sp23","sp32",2,NA,NA,-0.00931958135754231,0,15
"1908","sp23","sp32",3,NA,NA,-0.0108143907394847,0,15
"1909","sp23","sp32",6,NA,NA,-0.019155291330174,0,15
"1910","sp23","sp32",7,NA,NA,-0.00930129973816694,0,15
"1911","sp23","sp32",9,NA,NA,-0.015766604185044,0,15
"1912","sp23","sp32",10,NA,NA,-0.0953324328503904,0,15
"1913","sp23","sp37",2,NA,NA,-0.0150733714665483,0,15
"1914","sp23","sp37",4,NA,NA,-0.00773102103799657,0,15
"1915","sp23","sp37",8,NA,NA,-0.00574630605152911,0,15
"1916","sp23","sp37",10,NA,NA,-0.000252224202936524,0,15
"1917","sp23","sp38",1,NA,NA,-0.00670848765414558,0,15
"1918","sp23","sp40",1,NA,NA,-0.0165565702908641,0,15
"1919","sp23","sp40",5,NA,NA,-0.00177027058343923,0,15
"1920","sp23","sp40",8,NA,NA,-0.000557155202918965,0,15
"1921","sp23","sp42",2,NA,NA,-0.000414978683368313,0,15
"1922","sp23","sp42",5,NA,NA,-0.00616211429886067,0,15
"1923","sp23","sp42",6,NA,NA,-0.00268898526275579,0,15
"1924","sp23","sp42",8,NA,NA,-0.00115841925467968,0,15
"1925","sp23","sp46",1,NA,NA,-0.027531181511743,0,15
"1926","sp23","sp46",2,NA,NA,-0.00227032416435815,0,15
"1927","sp23","sp46",6,NA,NA,-0.00110677542170438,0,15
"1928","sp23","sp46",8,NA,NA,-0.0056466763546543,0,15
"1929","sp23","sp46",9,NA,NA,-0.00203986171617168,0,15
"1930","sp23","sp47",5,NA,0.0273324764625756,NA,0,15
"1931","sp23","sp49",1,NA,NA,-0.00917409290495359,0,15
"1932","sp24","sp25",1,NA,NA,0.316710939922122,0,15
"1933","sp24","sp25",2,NA,NA,0.378103797731502,0,15
"1934","sp24","sp25",3,NA,NA,0.340775513355512,0,15
"1935","sp24","sp25",4,NA,0.0554344784376601,0.392367299973182,2,15
"1936","sp24","sp25",5,NA,NA,0.356929795711155,0,15
"1937","sp24","sp25",6,NA,NA,0.358474273971108,0,15
"1938","sp24","sp25",7,0.0287244429856903,0.00893396236962374,0.393459283129227,3,15
