"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","CovariateStrength"
"1461",10,NA,NA,-0.0229733729649805,0,15
"1462",7,NA,NA,0.000349886449057909,0,15
"1463",9,NA,NA,0.00161348670645806,0,15
"1464",10,NA,NA,0.00208616295120843,0,15
"1465",4,NA,NA,0.00174349501000071,0,15
"1466",5,NA,NA,0.00130993949639757,0,15
"1467",5,NA,NA,0.000434072125642388,0,15
"1468",8,NA,NA,0.000255164163511523,0,15
"1469",1,NA,NA,0.00246884650955529,0,15
"1470",3,NA,-0.000886754199396387,NA,0,15
"1471",1,NA,0.00379172228451585,0.00036986687788032,2,15
"1472",1,NA,NA,-0.100828480850905,0,15
"1473",3,NA,NA,-0.000495965551800608,0,15
"1474",4,NA,NA,-0.000529263819325544,0,15
"1475",1,NA,NA,-0.0284952805434599,0,15
"1476",3,NA,NA,-0.00345272566403529,0,15
"1477",4,NA,NA,-0.000498223040392955,0,15
"1478",1,NA,NA,-0.037990944634965,0,15
"1479",3,NA,NA,-0.000729853065200176,0,15
"1480",4,NA,NA,-0.000712773141391702,0,15
"1481",1,NA,NA,-0.0677781762231162,0,15
"1482",3,NA,NA,-0.000464790459966697,0,15
"1483",4,NA,NA,-0.00421211315299419,0,15
"1484",1,NA,NA,-0.0382143611795938,0,15
"1485",3,NA,NA,-0.000432606831991317,0,15
"1486",4,NA,NA,-0.00113744010550132,0,15
"1487",1,NA,NA,-0.028322785402263,0,15
"1488",3,NA,NA,-0.000400645361675904,0,15
"1489",4,NA,NA,-0.000501656149484427,0,15
"1490",1,NA,NA,-0.0257539504222151,0,15
"1491",3,NA,NA,-0.000427836135466594,0,15
"1492",4,NA,NA,-0.00056894717574523,0,15
"1493",1,NA,NA,-0.0274059799780235,0,15
"1494",3,NA,NA,-0.000424336371106841,0,15
"1495",4,NA,NA,-0.000959365692093958,0,15
"1496",1,NA,NA,-0.0218467138452349,0,15
"1497",3,NA,NA,-0.000545747432702477,0,15
"1498",4,NA,NA,-0.000545779497075078,0,15
"1499",1,NA,NA,-0.081456380516649,0,15
"1500",3,NA,NA,-0.000318198104593512,0,15
"1501",4,NA,NA,-0.000767190268097843,0,15
"1502",1,NA,NA,0.0022386665952831,0,15
"1503",1,NA,NA,0.00499441131402114,0,15
"1504",1,NA,NA,0.00549006196073867,0,15
"1505",1,NA,NA,0.000885358547407853,0,15
"1506",3,NA,0.00286258085612319,NA,0,15
"1507",4,0.105721434941512,0.117230573679769,0.114363100765554,3,15
"1508",5,0.0086164175398165,0.0367230607644284,0.0243454528466834,3,15
"1509",7,NA,NA,0.0313359526379659,0,15
"1510",10,0.0916257985736653,0.0924115110323694,0.0928442795717867,3,15
"1511",2,NA,NA,-0.000375911563949719,0,15
"1512",2,NA,NA,-0.000381617175695605,0,15
"1513",2,NA,NA,-0.000641808853680821,0,15
"1514",2,NA,NA,-0.00329678910429243,0,15
"1515",2,NA,NA,-0.000860404865619735,0,15
"1516",2,NA,NA,-0.000431765309418359,0,15
"1517",2,NA,NA,-0.00033057437173763,0,15
"1518",2,NA,NA,-0.000588459772703317,0,15
"1519",5,NA,NA,-0.000469543682184168,0,15
"1520",2,0.096174733929043,0.0392086660348167,-0.000413461456232943,3,15
"1521",3,NA,0.00502642041813794,NA,0,15
"1522",5,0.0299355721935904,0.0372367688907166,NA,1,15
"1523",6,0.0924892138369409,0.10240696458598,NA,1,15
"1524",9,0.0421543848427512,0.0235579140107184,NA,1,15
"1525",2,NA,NA,-0.000493899950574092,0,15
"1526",5,-0.000227190304954453,-0.00102543068519816,NA,1,15
"1527",7,NA,NA,-0.00176397125178485,0,15
"1528",5,0.00683520139853572,0.0136652464785773,0.0577920491904273,3,15
"1529",7,NA,NA,0.00171021004400566,0,15
"1530",8,-0.000212559414426312,NA,NA,0,15
"1531",2,-0.0184561465728723,NA,NA,0,15
"1532",8,-0.0330827865291864,-0.0481084287163092,NA,1,15
"1533",8,NA,0.000242647117726351,NA,0,15
"1534",1,NA,NA,-0.00667356704837179,0,15
"1535",1,NA,NA,-0.0063592453755075,0,15
"1536",1,NA,NA,-0.0110520097766707,0,15
"1537",1,NA,NA,-0.00710908785772579,0,15
"1538",3,NA,-0.00460656030343337,NA,0,15
"1539",1,NA,NA,-0.00889519154498758,0,15
"1540",1,NA,NA,-0.00545970008560475,0,15
"1541",1,NA,NA,-0.0086099699255774,0,15
"1542",1,NA,NA,-0.00784144002747084,0,15
"1543",1,NA,NA,-0.00596953873509231,0,15
"1544",5,NA,0.000975785450807374,NA,0,15
"1545",1,NA,NA,-0.0425954576172672,0,15
"1546",2,-0.0134763447256217,NA,NA,0,15
"1547",3,-0.0742882600760192,-0.0616225929808529,NA,1,15
"1548",4,NA,-0.00207000470393064,NA,0,15
"1549",5,-0.0369930095648249,-0.0391312715378131,NA,1,15
"1550",7,-0.177146324815533,-0.178347239985883,-0.0818116359465638,3,15
"1551",8,-0.0100165366805464,-0.0142251496431837,NA,1,15
"1552",9,-0.0415064336765147,-0.0392594779603861,NA,1,15
"1553",3,-0.00297090141357212,-0.00272603212813354,NA,1,15
"1554",5,-0.00158273359902796,-0.00166943190832263,NA,1,15
"1555",1,NA,NA,0.00117065142685886,0,15
"1556",1,NA,NA,0.000330566705855188,0,15
"1557",5,NA,0.000358096287425645,0.000969145405009155,2,15
"1558",3,NA,-0.0117395502115155,NA,0,15
"1559",1,NA,NA,0.000755523251757524,0,15
"1560",3,0.0311425618300427,0.0115435679477003,0.0339125929584897,3,15
"1561",5,0.000416346787176922,0.00354551806734708,NA,1,15
"1562",7,0.0941985804685318,0.110283745394128,0.0793182322958933,3,15
"1563",9,0.00340992258298582,0.00391932597454471,NA,1,15
"1564",1,NA,NA,0.000295989948660135,0,15
"1565",4,NA,NA,-0.000752830292568739,0,15
"1566",7,NA,0.00638087148474781,NA,0,15
"1567",10,NA,NA,-0.00185268805036995,0,15
"1568",10,NA,NA,-0.00157310692779055,0,15
"1569",10,NA,NA,-0.00363724633032177,0,15
"1570",10,NA,NA,-0.00150115164026288,0,15
"1571",10,NA,NA,-0.00171703873221723,0,15
"1572",10,NA,NA,-0.00431942875961786,0,15
"1573",10,NA,NA,-0.00209674857492791,0,15
"1574",10,NA,NA,-0.0026863727126704,0,15
"1575",10,NA,NA,-0.0014363419643183,0,15
"1576",10,NA,NA,-0.00286770525154782,0,15
"1577",4,0.00442808555288648,NA,0.00701492004818044,0,15
"1578",8,0.00898491466246469,0.00361604871314536,0.00983506316143468,3,15
"1579",10,0.0232114071023172,0.0200443189460046,0.0555455713666201,3,15
"1580",7,NA,-0.00973680682087957,NA,0,15
"1581",2,NA,-0.018475681047039,NA,0,15
"1582",6,NA,0.0328889583901627,NA,0,15
"1583",2,-0.0138031613017947,-0.0198306185565017,NA,1,15
"1584",3,-0.023320061903792,-0.0181144669682718,NA,1,15
"1585",6,-0.00114601990908758,-0.002455987114973,NA,1,15
"1586",8,-0.00446719743658768,-0.012165451225271,NA,1,15
"1587",10,-0.000547238410133011,-0.000228423455510598,NA,1,15
"1588",4,NA,-0.028696147295574,NA,0,15
"1589",6,-0.0114977689462295,-0.0241861667956018,NA,1,15
"1590",10,-0.0220089404501919,NA,NA,0,15
"1591",4,NA,0.000798172499281068,NA,0,15
"1592",6,0.000565603840118912,0.00113803912153005,NA,1,15
"1593",2,0.0833695755366753,0.0686618827413985,NA,1,15
"1594",4,0.0108487958707096,0.0137241662369056,NA,1,15
"1595",6,NA,0.0202684541925565,NA,0,15
"1596",5,NA,NA,-0.000636991848705327,0,15
"1597",5,NA,NA,-0.000516045345994591,0,15
"1598",5,NA,NA,-0.000568189549564655,0,15
"1599",5,NA,NA,-0.000811581383337062,0,15
"1600",5,NA,NA,-0.000537846805102244,0,15
"1601",5,NA,NA,-0.000723744903528184,0,15
"1602",2,0.00807108295932735,NA,NA,0,15
"1603",5,NA,NA,-0.000390348244623848,0,15
"1604",5,NA,NA,-0.00104365368871578,0,15
"1605",5,NA,NA,-0.000756704282508433,0,15
"1606",5,NA,NA,-0.00386422345983858,0,15
"1607",4,-0.0401876154375289,-0.0378676102396736,NA,1,15
"1608",8,-0.00256619036231387,-0.00100671736000564,NA,1,15
"1609",9,-0.044422683275308,-0.0245931248848643,NA,1,15
"1610",10,-0.0510095914167957,-0.0317411363278493,NA,1,15
"1611",1,NA,NA,0.193394708034599,0,15
"1612",2,NA,NA,0.204924857699978,0,15
"1613",3,NA,NA,0.209075832158161,0,15
"1614",4,NA,NA,0.273814104483232,0,15
"1615",5,NA,NA,0.225808842698451,0,15
"1616",6,NA,NA,0.156881242369118,0,15
"1617",7,NA,NA,0.266706531861949,0,15
"1618",8,NA,NA,0.295033087247806,0,15
"1619",9,NA,NA,0.181446274315491,0,15
"1620",10,NA,NA,0.235806904875976,0,15
"1621",1,NA,NA,0.334248367939284,0,15
"1622",2,NA,NA,0.262708814199975,0,15
"1623",3,NA,NA,0.250799514620406,0,15
"1624",4,NA,NA,0.270788355257029,0,15
"1625",5,NA,NA,0.26476954554439,0,15
"1626",6,NA,NA,0.247835208512952,0,15
"1627",7,NA,NA,0.272482771632134,0,15
"1628",8,NA,NA,0.293058635916525,0,15
"1629",9,NA,NA,0.268566122348652,0,15
"1630",10,NA,NA,0.26471555249036,0,15
"1631",1,NA,NA,0.28324156612939,0,15
"1632",2,NA,NA,0.165191797275029,0,15
"1633",3,NA,NA,0.213888317373184,0,15
"1634",4,NA,NA,0.182570969006858,0,15
"1635",5,NA,NA,0.232096793055026,0,15
"1636",6,NA,NA,0.227898115891728,0,15
"1637",7,NA,NA,0.141349097954784,0,15
"1638",8,NA,NA,0.246849997604244,0,15
"1639",9,NA,NA,0.2449998320194,0,15
"1640",10,NA,NA,0.193694490777603,0,15
"1641",1,NA,NA,0.288842674825841,0,15
"1642",2,NA,NA,0.216038690242839,0,15
"1643",3,NA,NA,0.220086182609486,0,15
"1644",4,NA,NA,0.19647442184873,0,15
"1645",5,NA,NA,0.257128483408632,0,15
"1646",6,NA,NA,0.265100402503766,0,15
"1647",7,NA,NA,0.198338499366919,0,15
"1648",8,NA,NA,0.229996597726664,0,15
"1649",9,NA,NA,0.261906586165321,0,15
"1650",10,NA,NA,0.175881259903949,0,15
"1651",1,NA,NA,0.217855319631883,0,15
"1652",2,NA,NA,0.155151343357906,0,15
"1653",3,NA,NA,0.276522459180974,0,15
"1654",4,NA,NA,0.262525126656091,0,15
"1655",5,NA,NA,0.24360488038297,0,15
"1656",6,NA,NA,0.223289937206358,0,15
"1657",7,NA,NA,0.187731246215012,0,15
"1658",8,NA,NA,0.240431025553077,0,15
"1659",9,NA,NA,0.240755385319515,0,15
"1660",10,NA,NA,0.176904622081626,0,15
"1661",1,NA,NA,0.139604954641695,0,15
"1662",2,NA,NA,0.251864297261857,0,15
"1663",3,NA,NA,0.274055690955887,0,15
"1664",4,NA,NA,0.241793809356042,0,15
"1665",5,NA,NA,0.292365997737435,0,15
"1666",6,NA,NA,0.236269622172973,0,15
"1667",7,NA,NA,0.217936886334782,0,15
"1668",8,NA,NA,0.258209785179165,0,15
"1669",9,NA,NA,0.268309663629188,0,15
"1670",10,NA,NA,0.218301668192822,0,15
"1671",1,NA,NA,0.206115100220072,0,15
"1672",2,NA,NA,0.311187747578337,0,15
"1673",3,NA,NA,0.312048984645626,0,15
"1674",4,NA,NA,0.251026157749167,0,15
"1675",5,NA,NA,0.297609200299024,0,15
"1676",6,NA,NA,0.318316396997752,0,15
"1677",7,NA,NA,0.29036729971893,0,15
"1678",8,NA,NA,0.294696849571267,0,15
"1679",9,NA,NA,0.265647489080309,0,15
"1680",10,NA,NA,0.299097167114282,0,15
"1681",1,NA,NA,0.145548724244085,0,15
"1682",2,NA,NA,0.250220105104296,0,15
"1683",3,NA,NA,0.217129811665193,0,15
"1684",4,NA,NA,0.218406635204031,0,15
"1685",5,NA,NA,0.240755891949337,0,15
"1686",6,NA,NA,0.23951239226502,0,15
"1687",7,NA,NA,0.224188091472864,0,15
"1688",8,NA,NA,0.233761735139125,0,15
"1689",9,NA,NA,0.190316201504355,0,15
"1690",10,NA,NA,0.215423097074795,0,15
"1691",1,NA,NA,0.198277703511862,0,15
"1692",2,NA,NA,0.319246990798867,0,15
"1693",3,NA,NA,0.279442083543114,0,15
"1694",4,NA,NA,0.245865776853979,0,15
"1695",5,NA,NA,0.239314521043309,0,15
"1696",6,NA,NA,0.269111321084954,0,15
"1697",7,NA,NA,0.250440826400842,0,15
"1698",8,NA,NA,0.220266460808434,0,15
"1699",9,NA,NA,0.254586895890044,0,15
"1700",10,NA,NA,0.235174219860634,0,15
"1701",2,NA,NA,-0.0135937146723577,0,15
"1702",3,NA,NA,-0.0186624434013431,0,15
"1703",6,NA,NA,-0.00471368975119581,0,15
"1704",7,NA,NA,-0.00894797269472327,0,15
"1705",9,NA,NA,-0.0191254612817417,0,15
"1706",10,NA,NA,-0.0485590854267121,0,15
"1707",2,NA,NA,-0.0176405267929895,0,15
"1708",4,NA,NA,-0.00796827825647463,0,15
"1709",8,NA,NA,-0.00453599165601898,0,15
"1710",10,NA,NA,-0.000298499535894419,0,15
"1711",1,NA,NA,-0.00544926829090727,0,15
"1712",1,-0.0544236141642133,-0.0222658094990013,-0.0715412437064144,3,15
"1713",5,NA,NA,-0.00241798865211257,0,15
"1714",8,NA,NA,-0.00275836826210946,0,15
"1715",2,NA,NA,-0.000243053465446453,0,15
"1716",5,NA,NA,-0.00506148390030865,0,15
"1717",6,NA,NA,-0.00246601311542051,0,15
"1718",8,NA,NA,-0.000845685357122717,0,15
"1719",2,NA,0.00245844765676689,NA,0,15
"1720",3,0.00214722642745363,0.0370625854573332,NA,1,15
"1721",4,NA,0.00888349472227395,NA,0,15
"1722",6,0.0120033260325698,0.0245073727899805,NA,1,15
"1723",10,NA,0.0084084896602668,NA,0,15
"1724",1,NA,NA,-0.0272989200891339,0,15
"1725",2,NA,NA,-0.00222114895660536,0,15
"1726",6,NA,NA,-0.0013432456702135,0,15
"1727",8,NA,NA,-0.00558597355223467,0,15
"1728",9,NA,NA,-0.00264502551532924,0,15
"1729",1,NA,NA,-0.00479928079973094,0,15
"1730",1,NA,NA,0.301723657974807,0,15
"1731",2,NA,NA,0.303675218679703,0,15
"1732",3,NA,NA,0.307669945064403,0,15
"1733",4,NA,NA,0.216400563128678,0,15
"1734",5,NA,NA,0.279113036498396,0,15
"1735",6,NA,NA,0.23047383103147,0,15
"1736",7,NA,NA,0.258714029454108,0,15
"1737",8,NA,NA,0.311350964119271,0,15
"1738",9,NA,NA,0.247387416513141,0,15
"1739",10,NA,NA,0.307866952121701,0,15
"1740",1,NA,NA,0.307357654287608,0,15
"1741",2,NA,NA,0.16769986413698,0,15
"1742",3,NA,NA,0.195932720193508,0,15
"1743",4,NA,NA,0.171864360181592,0,15
"1744",5,NA,NA,0.173615284579053,0,15
"1745",6,NA,NA,0.168172202779575,0,15
"1746",7,NA,NA,0.18031537852072,0,15
"1747",8,NA,NA,0.207577016758182,0,15
"1748",9,NA,NA,0.160370344952413,0,15
"1749",10,NA,NA,0.161540282233034,0,15
"1750",1,NA,NA,0.320975491954361,0,15
"1751",2,NA,NA,0.21192519537285,0,15
"1752",3,NA,NA,0.182366042517361,0,15
"1753",4,NA,NA,0.186080972475878,0,15
"1754",5,NA,NA,0.14474840155391,0,15
"1755",6,NA,NA,0.259604785777579,0,15
"1756",7,NA,NA,0.217544632633494,0,15
"1757",8,NA,NA,0.182313347736616,0,15
"1758",9,NA,NA,0.188314068450752,0,15
"1759",10,NA,NA,0.199145326759392,0,15
"1760",1,NA,NA,0.232738485476817,0,15
"1761",2,NA,NA,0.205263751638882,0,15
"1762",3,NA,NA,0.168892944876597,0,15
"1763",4,NA,NA,0.171985725235108,0,15
"1764",5,NA,NA,0.158834782397892,0,15
"1765",6,NA,NA,0.159050570135503,0,15
"1766",7,NA,NA,0.175243400783692,0,15
"1767",8,NA,NA,0.219958656311342,0,15
"1768",9,NA,NA,0.150395810006197,0,15
"1769",10,NA,NA,0.183762161189842,0,15
"1770",1,NA,NA,0.257549523247753,0,15
"1771",2,NA,NA,0.170196644673029,0,15
"1772",3,NA,NA,0.180355030535304,0,15
"1773",4,NA,NA,0.188935544417376,0,15
"1774",5,NA,NA,0.155782246366106,0,15
"1775",6,NA,NA,0.218528181518881,0,15
"1776",7,NA,NA,0.249639331113508,0,15
"1777",8,NA,NA,0.251870378779296,0,15
"1778",9,NA,NA,0.16230390911081,0,15
"1779",10,NA,NA,0.295040818684467,0,15
"1780",1,NA,NA,0.218664849943093,0,15
"1781",2,NA,NA,0.205274348146124,0,15
"1782",3,NA,NA,0.178880026024684,0,15
"1783",4,NA,NA,0.288444057201522,0,15
"1784",5,NA,NA,0.189076006102688,0,15
"1785",6,NA,NA,0.254646805665865,0,15
"1786",7,NA,NA,0.253653250092517,0,15
"1787",8,NA,NA,0.214371562949423,0,15
"1788",9,NA,NA,0.223295712582121,0,15
"1789",10,NA,NA,0.184435524896185,0,15
"1790",1,NA,NA,0.220882311419318,0,15
"1791",2,NA,NA,0.251321456126625,0,15
"1792",3,NA,NA,0.230060914594839,0,15
"1793",4,NA,NA,0.15040449452872,0,15
"1794",5,NA,NA,0.223832126187435,0,15
"1795",6,NA,NA,0.20972723698802,0,15
"1796",7,NA,NA,0.168718187067852,0,15
"1797",8,NA,NA,0.185065819769612,0,15
"1798",9,NA,NA,0.206035262950821,0,15
"1799",10,NA,NA,0.179271803731593,0,15
"1800",1,NA,NA,0.190526005228901,0,15
"1801",2,NA,NA,0.253872181864232,0,15
"1802",3,NA,NA,0.134137084597089,0,15
"1803",4,NA,NA,0.303973141683562,0,15
"1804",5,NA,NA,0.193875442370533,0,15
"1805",6,NA,NA,0.186485795724907,0,15
"1806",7,NA,NA,0.136507881814787,0,15
"1807",8,NA,NA,0.21028265882371,0,15
"1808",9,NA,NA,0.230130939972936,0,15
"1809",10,NA,NA,0.229746558750951,0,15
"1810",2,NA,NA,-0.0108389717028008,0,15
"1811",3,NA,NA,-0.00895829904205577,0,15
"1812",6,NA,NA,-0.0039984935442363,0,15
"1813",7,NA,NA,-0.00559824621834187,0,15
"1814",9,NA,NA,-0.0161400681096493,0,15
"1815",10,NA,NA,-0.0412315402563488,0,15
"1816",2,NA,NA,-0.0163874273191801,0,15
"1817",4,NA,NA,-0.00565546635691659,0,15
"1818",8,NA,NA,-0.00424936080523911,0,15
"1819",10,NA,NA,-0.000248406744399633,0,15
"1820",1,NA,NA,-0.00523622828234428,0,15
"1821",1,NA,NA,-0.00957956233921721,0,15
"1822",5,NA,NA,-0.00153618784677197,0,15
"1823",8,NA,NA,-0.000560908976728406,0,15
"1824",2,NA,NA,-0.000246743687070192,0,15
"1825",5,NA,NA,-0.00286215226391616,0,15
"1826",6,NA,NA,-0.00181973798283008,0,15
"1827",8,NA,NA,-0.000711139741751383,0,15
"1828",2,NA,0.011635678740559,NA,0,15
"1829",1,NA,NA,-0.0304234604952479,0,15
"1830",2,NA,0.000233744553673169,-0.00293855894345614,2,15
"1831",6,NA,NA,-0.000956800796097044,0,15
"1832",8,NA,NA,-0.0051103356312432,0,15
"1833",9,NA,NA,-0.0016523026238315,0,15
"1834",5,-0.0476516611066395,-0.0405011873223837,NA,1,15
"1835",1,NA,NA,-0.00885392989276142,0,15
"1836",1,NA,NA,0.271010990828407,0,15
"1837",2,NA,NA,0.282041132022202,0,15
"1838",3,NA,NA,0.286683631714506,0,15
"1839",4,NA,NA,0.245875426646154,0,15
"1840",5,NA,NA,0.307419642806547,0,15
"1841",6,NA,NA,0.248504223765318,0,15
"1842",7,NA,NA,0.313052576104461,0,15
"1843",8,NA,NA,0.338134966904593,0,15
"1844",9,NA,NA,0.325502532382586,0,15
"1845",10,NA,NA,0.252966460715562,0,15
"1846",1,NA,NA,0.288432045764875,0,15
"1847",2,NA,NA,0.332125448301081,0,15
"1848",3,NA,NA,0.276801743689985,0,15
"1849",4,NA,NA,0.254902425551563,0,15
"1850",5,NA,NA,0.312659280091399,0,15
"1851",6,NA,NA,0.315037162473372,0,15
"1852",7,NA,NA,0.323267313212157,0,15
"1853",8,NA,NA,0.369826514908798,0,15
"1854",9,NA,NA,0.356196271375038,0,15
"1855",10,NA,NA,0.326919922575919,0,15
"1856",1,NA,NA,0.16142440730357,0,15
"1857",2,NA,NA,0.158586322240223,0,15
"1858",3,NA,NA,0.24776399928703,0,15
"1859",4,NA,NA,0.175426917783888,0,15
"1860",5,NA,NA,0.284379045646777,0,15
"1861",6,NA,NA,0.183981098836992,0,15
"1862",7,NA,NA,0.213966536171599,0,15
"1863",8,NA,NA,0.243043790705511,0,15
"1864",9,NA,NA,0.185672195080624,0,15
"1865",10,NA,NA,0.149627316854612,0,15
"1866",1,NA,NA,0.266862656775759,0,15
"1867",2,NA,0.00386256735191121,0.354328063535039,2,15
"1868",3,NA,NA,0.336606527544562,0,15
"1869",4,NA,NA,0.320041915766611,0,15
"1870",5,NA,NA,0.326463128422834,0,15
"1871",6,NA,NA,0.309845491897149,0,15
"1872",7,NA,NA,0.298468051646079,0,15
"1873",8,NA,NA,0.354337006809529,0,15
"1874",9,NA,NA,0.308580011369456,0,15
"1875",10,NA,NA,0.351834184142506,0,15
"1876",1,NA,NA,0.260211028766408,0,15
"1877",2,NA,NA,0.246963199263435,0,15
"1878",3,NA,NA,0.277023183403684,0,15
"1879",4,NA,NA,0.250408808266114,0,15
"1880",5,NA,NA,0.217887215696905,0,15
"1881",6,NA,NA,0.297161305447944,0,15
"1882",7,NA,NA,0.2810088624794,0,15
"1883",8,NA,NA,0.350986518418064,0,15
"1884",9,NA,NA,0.209140856679694,0,15
"1885",10,NA,NA,0.211604082381908,0,15
"1886",1,NA,NA,0.254286039339699,0,15
"1887",2,NA,NA,0.208576252462527,0,15
"1888",3,NA,NA,0.23917202807057,0,15
"1889",4,NA,NA,0.189168653219954,0,15
"1890",5,NA,NA,0.27242075737784,0,15
"1891",6,NA,NA,0.178821105016742,0,15
"1892",7,NA,NA,0.179286469083414,0,15
"1893",8,NA,NA,0.203543899591702,0,15
"1894",9,NA,NA,0.24536604807522,0,15
"1895",10,NA,NA,0.182026812172418,0,15
"1896",1,NA,NA,0.24409580426076,0,15
"1897",2,NA,NA,0.217996849430589,0,15
"1898",3,NA,NA,0.161929272362775,0,15
"1899",4,NA,NA,0.209995176561829,0,15
"1900",5,NA,NA,0.213465440960038,0,15
"1901",6,NA,NA,0.163603949621575,0,15
"1902",7,NA,NA,0.247518558362222,0,15
"1903",8,NA,NA,0.247088028735341,0,15
"1904",9,NA,NA,0.200064691802138,0,15
"1905",10,NA,NA,0.234513475963507,0,15
"1906",5,NA,-0.000237675031107564,NA,0,15
"1907",2,NA,NA,-0.00931958135754231,0,15
"1908",3,NA,NA,-0.0108143907394847,0,15
"1909",6,NA,NA,-0.019155291330174,0,15
"1910",7,NA,NA,-0.00930129973816694,0,15
"1911",9,NA,NA,-0.015766604185044,0,15
"1912",10,NA,NA,-0.0953324328503904,0,15
"1913",2,NA,NA,-0.0150733714665483,0,15
"1914",4,NA,NA,-0.00773102103799657,0,15
"1915",8,NA,NA,-0.00574630605152911,0,15
"1916",10,NA,NA,-0.000252224202936524,0,15
"1917",1,NA,NA,-0.00670848765414558,0,15
"1918",1,NA,NA,-0.0165565702908641,0,15
"1919",5,NA,NA,-0.00177027058343923,0,15
"1920",8,NA,NA,-0.000557155202918965,0,15
"1921",2,NA,NA,-0.000414978683368313,0,15
"1922",5,NA,NA,-0.00616211429886067,0,15
"1923",6,NA,NA,-0.00268898526275579,0,15
"1924",8,NA,NA,-0.00115841925467968,0,15
"1925",1,NA,NA,-0.027531181511743,0,15
"1926",2,NA,NA,-0.00227032416435815,0,15
"1927",6,NA,NA,-0.00110677542170438,0,15
"1928",8,NA,NA,-0.0056466763546543,0,15
"1929",9,NA,NA,-0.00203986171617168,0,15
"1930",5,NA,0.0273324764625756,NA,0,15
"1931",1,NA,NA,-0.00917409290495359,0,15
"1932",1,NA,NA,0.316710939922122,0,15
"1933",2,NA,NA,0.378103797731502,0,15
"1934",3,NA,NA,0.340775513355512,0,15
"1935",4,NA,0.0554344784376601,0.392367299973182,2,15
"1936",5,NA,NA,0.356929795711155,0,15
"1937",6,NA,NA,0.358474273971108,0,15
"1938",7,0.0287244429856903,0.00893396236962374,0.393459283129227,3,15
"1939",8,0.023450864119596,0.0395125323225112,0.391322709086958,3,15
"1940",9,NA,NA,0.350315098647604,0,15
"1941",10,NA,NA,0.376164334468855,0,15
"1942",1,NA,NA,0.279153601065944,0,15
"1943",2,NA,NA,0.189738495663088,0,15
"1944",3,NA,NA,0.247721344810365,0,15
"1945",4,NA,NA,0.173049464343279,0,15
"1946",5,NA,NA,0.337301822649588,0,15
"1947",6,NA,NA,0.286882018211664,0,15
"1948",7,NA,NA,0.160054666685971,0,15
"1949",8,NA,NA,0.226122392910436,0,15
"1950",9,NA,NA,0.175574261552272,0,15
"1951",10,NA,NA,0.184755018309153,0,15
"1952",1,NA,NA,0.197266062442255,0,15
"1953",2,NA,NA,0.145270010905486,0,15
"1954",3,NA,NA,0.156003375037893,0,15
"1955",4,NA,NA,0.196261805554129,0,15
"1956",5,NA,NA,0.179612592548623,0,15
"1957",6,NA,NA,0.154480071606672,0,15
"1958",7,NA,NA,0.134233562513253,0,15
"1959",8,NA,NA,0.235758801943124,0,15
"1960",9,NA,NA,0.162092728024887,0,15
"1961",10,NA,NA,0.135546369154888,0,15
"1962",1,NA,NA,0.160018987917707,0,15
"1963",2,NA,NA,0.258597533775577,0,15
"1964",3,NA,NA,0.310139667686619,0,15
"1965",4,NA,NA,0.330939252389137,0,15
"1966",5,NA,NA,0.266273054395626,0,15
"1967",6,NA,NA,0.274956253237133,0,15
"1968",7,NA,NA,0.213320195933509,0,15
"1969",8,NA,NA,0.341112478945904,0,15
"1970",9,NA,NA,0.165642045730432,0,15
"1971",10,NA,NA,0.260067761111441,0,15
"1972",1,NA,NA,0.186904181564293,0,15
"1973",2,NA,NA,0.181694679744736,0,15
"1974",3,NA,NA,0.220197443272709,0,15
"1975",4,NA,NA,0.188270030782795,0,15
"1976",5,NA,NA,0.274893057299245,0,15
"1977",6,NA,NA,0.212601934835435,0,15
"1978",7,NA,NA,0.141182491465775,0,15
"1979",8,NA,NA,0.167858499121018,0,15
"1980",9,NA,NA,0.172198627380696,0,15
"1981",10,NA,NA,0.1596252044019,0,15
"1982",1,NA,NA,0.219263590109293,0,15
"1983",2,NA,NA,0.217043309274862,0,15
"1984",3,NA,NA,0.268517877975009,0,15
"1985",4,NA,NA,0.264646923289965,0,15
"1986",5,NA,NA,0.304906277546921,0,15
"1987",6,NA,NA,0.279038108527461,0,15
"1988",7,NA,NA,0.194789629804627,0,15
"1989",8,NA,NA,0.25912135895981,0,15
"1990",9,NA,NA,0.23938845043774,0,15
"1991",10,NA,NA,0.273036079182893,0,15
"1992",3,NA,0.000203665911411765,NA,0,15
"1993",2,NA,NA,-0.00927149807877244,0,15
"1994",3,NA,NA,-0.0179328740911861,0,15
"1995",6,NA,NA,-0.00478195511878064,0,15
"1996",7,NA,NA,-0.00676525332310411,0,15
"1997",9,NA,NA,-0.0145483686022695,0,15
"1998",10,NA,NA,-0.0393452587365252,0,15
"1999",2,NA,NA,-0.0144110831226519,0,15
"2000",4,NA,NA,-0.00677754060485512,0,15
"2001",8,NA,NA,-0.00395563267564151,0,15
"2002",10,NA,NA,-0.000221183568883867,0,15
"2003",1,NA,NA,-0.00602602364144076,0,15
"2004",1,NA,NA,-0.0140300128548945,0,15
"2005",5,NA,NA,-0.00216339151313347,0,15
"2006",8,NA,NA,-0.000469304581574979,0,15
"2007",2,-0.00205976360827077,-0.00204011097988834,-0.00213163823957779,3,15
