"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","Connectance"
"2009",6,NA,NA,0.0945064596927176,0,0.5
"2010",7,NA,NA,0.0482692285235224,0,0.5
"2011",8,NA,NA,0.0700109488775457,0,0.5
"2012",9,NA,NA,0.0592787326233913,0,0.5
"2013",10,NA,NA,0.0445043014086428,0,0.5
"2014",1,NA,NA,0.0769069014816329,0,0.5
"2015",2,NA,NA,0.0643449873031061,0,0.5
"2016",3,NA,NA,0.0916769879160125,0,0.5
"2017",4,NA,NA,0.130602131738212,0,0.5
"2018",5,NA,NA,0.0367867139335253,0,0.5
"2019",6,NA,NA,0.13232804856205,0,0.5
"2020",7,NA,NA,0.0439045008513193,0,0.5
"2021",8,NA,NA,0.203552226527374,0,0.5
"2022",9,NA,NA,0.0473579495063452,0,0.5
"2023",10,NA,NA,0.137855443729852,0,0.5
"2024",1,NA,NA,0.101082789473399,0,0.5
"2025",2,NA,NA,0.0550419980811003,0,0.5
"2026",3,NA,NA,0.0310713156881162,0,0.5
"2027",4,NA,NA,0.0112689033891937,0,0.5
"2028",5,NA,NA,0.0475443191819963,0,0.5
"2029",6,NA,NA,0.0250851329421851,0,0.5
"2030",7,NA,NA,0.00934372326812926,0,0.5
"2031",8,NA,NA,0.024460088966356,0,0.5
"2032",9,NA,NA,0.0330227494336828,0,0.5
"2033",10,NA,NA,0.0265322026994735,0,0.5
"2034",1,NA,NA,0.0997530289392286,0,0.5
"2035",2,NA,NA,0.045330294624095,0,0.5
"2036",3,NA,NA,0.0361697014662129,0,0.5
"2037",4,NA,NA,0.0789920556305234,0,0.5
"2038",5,NA,NA,0.0405390005556487,0,0.5
"2039",6,NA,NA,0.0403917538953664,0,0.5
"2040",7,NA,NA,0.0289750248700223,0,0.5
"2041",8,NA,NA,0.0577527168380993,0,0.5
"2042",9,NA,NA,0.0511311808986827,0,0.5
"2043",10,NA,NA,0.0696441718863116,0,0.5
"2044",2,NA,NA,-0.0049308264827016,0,0.5
"2045",8,NA,NA,-0.00658134693826496,0,0.5
"2046",1,NA,NA,-0.00146164693005684,0,0.5
"2047",1,NA,NA,-0.00506278377277875,0,0.5
"2048",2,NA,NA,0.0108854504588248,0,0.5
"2049",8,NA,NA,0.0126698950000165,0,0.5
"2050",1,NA,NA,-0.00661044061475459,0,0.5
"2051",1,NA,NA,-0.000927886363775246,0,0.5
"2052",1,NA,NA,0.0249449495027356,0,0.5
"2053",2,NA,NA,0.0063622653393214,0,0.5
"2054",3,NA,NA,0.0201551989451007,0,0.5
"2055",4,NA,NA,0.0051027832854127,0,0.5
"2056",5,NA,NA,0.0101057655684275,0,0.5
"2057",6,NA,NA,0.00600783251554201,0,0.5
"2058",7,NA,NA,0.00553269515765722,0,0.5
"2059",8,NA,NA,0.0217634684904786,0,0.5
"2060",9,NA,NA,0.00597732277013296,0,0.5
"2061",10,NA,NA,0.00603384335586218,0,0.5
"2062",1,NA,NA,0.00378607446629701,0,0.5
"2063",2,NA,NA,0.0425545207740424,0,0.5
"2064",3,NA,NA,0.164279634215939,0,0.5
"2065",4,NA,NA,0.0151339307823097,0,0.5
"2066",5,NA,NA,0.0384417072301483,0,0.5
"2067",6,NA,NA,0.0411148039201734,0,0.5
"2068",7,NA,NA,0.0264008872353894,0,0.5
"2069",8,NA,NA,0.0416379443336726,0,0.5
"2070",9,NA,NA,0.0262542717434196,0,0.5
"2071",10,NA,NA,0.0420025032015623,0,0.5
"2072",1,NA,NA,0.00577687838456578,0,0.5
"2073",2,NA,NA,0.0127949950443794,0,0.5
"2074",3,NA,NA,0.0252146597643158,0,0.5
"2075",4,NA,NA,0.00243990606762113,0,0.5
"2076",5,NA,NA,0.0314553362607957,0,0.5
"2077",6,NA,NA,0.0201673884087686,0,0.5
"2078",7,NA,NA,0.0155290412893848,0,0.5
"2079",8,NA,NA,0.0115216419860212,0,0.5
"2080",9,NA,NA,0.0145224466255224,0,0.5
"2081",10,NA,NA,0.0135225280486142,0,0.5
"2082",1,NA,NA,0.00539304015574684,0,0.5
"2083",2,NA,NA,0.107682444995262,0,0.5
"2084",3,NA,NA,0.112403626273689,0,0.5
"2085",4,NA,NA,0.0446134497756118,0,0.5
"2086",5,NA,NA,0.0642601351198322,0,0.5
"2087",6,NA,NA,0.0992385091856646,0,0.5
"2088",7,NA,NA,0.116019632384377,0,0.5
"2089",8,NA,NA,0.0908984775361668,0,0.5
"2090",9,NA,NA,0.1362576489498,0,0.5
"2091",10,NA,NA,0.116376976371141,0,0.5
"2092",10,NA,-0.0278957733392727,NA,0,0.5
"2093",8,NA,NA,-0.00134625772525858,0,0.5
"2094",1,NA,NA,-0.00044069411618853,0,0.5
"2095",2,NA,NA,0.000242415800723001,0,0.5
"2096",8,NA,NA,0.00021331277002104,0,0.5
"2097",1,NA,NA,-0.00351866399123769,0,0.5
"2098",1,NA,NA,-0.000678304057104084,0,0.5
"2099",1,NA,NA,0.049081287594944,0,0.5
"2100",2,NA,NA,0.081574429598031,0,0.5
"2101",3,NA,NA,0.138893012763489,0,0.5
"2102",4,NA,NA,0.0461638134921834,0,0.5
"2103",5,NA,NA,0.0493900706957707,0,0.5
"2104",6,NA,NA,0.0262896523363788,0,0.5
"2105",7,NA,NA,0.0485598783802129,0,0.5
"2106",8,NA,NA,0.129259509261405,0,0.5
"2107",9,NA,NA,0.12393535229238,0,0.5
"2108",10,NA,NA,0.0837888318180362,0,0.5
"2109",1,NA,NA,0.112892867390041,0,0.5
"2110",2,NA,NA,0.0208216470218431,0,0.5
"2111",3,NA,NA,0.0240248592636462,0,0.5
"2112",4,NA,NA,0.0114554349193512,0,0.5
"2113",5,NA,NA,0.035384333878984,0,0.5
"2114",6,NA,NA,0.0618906010664975,0,0.5
"2115",7,NA,NA,0.00555945982640571,0,0.5
"2116",8,NA,NA,0.0227597668841232,0,0.5
"2117",9,NA,NA,0.0183665437877498,0,0.5
"2118",10,NA,NA,0.0176357487712501,0,0.5
"2119",1,NA,NA,0.0916016143920272,0,0.5
"2120",2,NA,NA,0.0287064296741202,0,0.5
"2121",3,NA,NA,0.0417296294087262,0,0.5
"2122",4,NA,NA,0.102817303789847,0,0.5
"2123",5,NA,NA,0.0317460477040795,0,0.5
"2124",6,NA,NA,0.0171312042551942,0,0.5
"2125",7,NA,NA,0.0152824614380901,0,0.5
"2126",8,NA,NA,0.0814494200654991,0,0.5
"2127",9,NA,NA,0.0341936132487628,0,0.5
"2128",10,NA,NA,0.0353314261497789,0,0.5
"2129",2,NA,NA,-0.00023838927029932,0,0.5
"2130",8,NA,NA,-0.00417927963762546,0,0.5
"2131",1,NA,NA,-0.00134220704762684,0,0.5
"2132",1,-0.0028033595650862,-0.000546922683570746,-0.000256460842059337,3,0.5
"2133",1,NA,NA,-0.000576148813248108,0,0.5
"2134",2,NA,NA,0.000508132974494201,0,0.5
"2135",8,NA,NA,0.000629029562652755,0,0.5
"2136",1,NA,NA,-0.000771456621779189,0,0.5
"2137",1,-0.0874245188740056,-0.0665679304286534,-0.0386743048806214,3,0.5
"2138",1,NA,NA,0.248530855700922,0,0.5
"2139",2,NA,NA,0.045507295276267,0,0.5
"2140",3,NA,NA,0.0612047631140443,0,0.5
"2141",4,NA,NA,0.0188507213925334,0,0.5
"2142",5,NA,NA,0.0476548735747514,0,0.5
"2143",6,NA,NA,0.0697485127614524,0,0.5
"2144",7,NA,NA,0.028326455781774,0,0.5
"2145",8,NA,NA,0.0372441970789968,0,0.5
"2146",9,NA,NA,0.0330267868440643,0,0.5
"2147",10,NA,NA,0.0484023179242689,0,0.5
"2148",1,NA,NA,0.00904585000597848,0,0.5
"2149",2,NA,NA,0.29524977678883,0,0.5
"2150",3,0.110814312476609,0.0915672152480444,0.325466855270501,3,0.5
"2151",4,NA,NA,0.275220110896107,0,0.5
"2152",5,NA,NA,0.285843840409218,0,0.5
"2153",6,NA,NA,0.205308500298714,0,0.5
"2154",7,NA,NA,0.168647032136088,0,0.5
"2155",8,NA,NA,0.200743828665409,0,0.5
"2156",9,NA,NA,0.266099187482974,0,0.5
"2157",10,NA,NA,0.262667208222037,0,0.5
"2158",2,NA,NA,-0.000314030183668215,0,0.5
"2159",8,NA,NA,-0.0455939114232016,0,0.5
"2160",1,NA,NA,-0.00043499591065796,0,0.5
"2161",2,NA,NA,0.000493213596922332,0,0.5
"2162",8,NA,NA,0.00182886205775415,0,0.5
"2163",1,NA,NA,-0.00043072743614614,0,0.5
"2164",1,NA,NA,-0.00133462032066544,0,0.5
"2165",1,NA,NA,0.0148841887768777,0,0.5
"2166",2,NA,NA,0.131704201971643,0,0.5
"2167",3,NA,NA,0.185192205587613,0,0.5
"2168",4,NA,NA,0.0689533882280202,0,0.5
"2169",5,NA,NA,0.15183154190126,0,0.5
"2170",6,NA,NA,0.194739708427269,0,0.5
"2171",7,NA,NA,0.17968003380645,0,0.5
"2172",8,NA,NA,0.156849057725159,0,0.5
"2173",9,NA,NA,0.13991493649847,0,0.5
"2174",10,NA,NA,0.150291918059534,0,0.5
"2175",5,-0.0136293747467557,NA,NA,0,0.5
"2176",8,NA,-0.0212034307674071,NA,0,0.5
"2177",2,NA,NA,-0.000231274377185627,0,0.5
"2178",8,NA,NA,-0.00120419700926744,0,0.5
"2179",1,NA,NA,-0.000218092914706015,0,0.5
"2180",2,-0.0390730855074852,NA,NA,0,0.5
"2181",9,NA,-0.0116098297004342,NA,0,0.5
"2182",1,NA,NA,-0.000578353211309952,0,0.5
"2183",2,NA,NA,0.000421904844389659,0,0.5
"2184",8,NA,NA,0.000219767326562962,0,0.5
"2185",1,NA,NA,-0.000583779135132929,0,0.5
"2186",1,NA,NA,-0.00306978733156568,0,0.5
"2187",2,NA,NA,-0.000595858168416675,0,0.5
"2188",8,NA,NA,-0.00649054448925422,0,0.5
"2189",1,NA,-0.0277343334791131,-0.0208399713746256,2,0.5
"2190",1,NA,NA,-0.000615772271467623,0,0.5
"2191",2,NA,NA,0.000347463238368215,0,0.5
"2192",8,NA,NA,0.000518892641752631,0,0.5
"2193",1,NA,NA,-0.000584281912847195,0,0.5
"2194",1,NA,NA,-0.00249083473485291,0,0.5
"2195",3,0.0984471463564152,0.112497133769095,0.0654665617389542,3,0.5
"2196",5,0.117481520078448,0.0883513277701871,0.0891947256253956,3,0.5
"2197",7,0.00511232195874978,NA,NA,0,0.5
"2198",9,0.0144075841497594,NA,NA,0,0.5
"2199",9,NA,-0.0288448294973175,NA,0,0.5
"2200",6,0.00878547372424889,NA,NA,0,0.5
"2201",2,0.00306274107780369,0.00548418889090768,NA,1,0.5
"2202",8,NA,0.0153720042113807,NA,0,0.5
"2203",7,NA,0.0186505223667415,NA,0,0.5
"2204",2,-0.0227114181353442,NA,NA,0,0.5
"2205",4,NA,-0.00478280948946058,NA,0,0.5
"2206",6,-0.0252359267230309,-0.0155431650593245,NA,1,0.5
"2207",4,0.0123344084005288,0.0033152994994026,0.0204559726918466,3,0.5
"2208",9,0.0167780164792362,NA,0.0160422138038715,0,0.5
"2209",6,0.000860926668309394,0.00168925984681188,NA,1,0.5
"2210",2,-0.100731948978577,-0.0902519692211213,-0.00460491383868727,3,0.5
"2211",4,-0.0186275132051658,-0.037047467589947,NA,1,0.5
"2212",6,-0.0265590064937801,-0.0379283672421846,NA,1,0.5
"2213",6,NA,0.0247772516366366,NA,0,0.5
"2214",4,0.00388949567082003,NA,NA,0,0.5
"2215",4,NA,-0.00963855618938734,NA,0,0.5
"2216",10,-0.0254382418113841,-0.0144653511162156,NA,1,0.5
"2217",1,0.0441729546647686,0.0113261823646,0.00943146762506928,3,0.5
"2218",1,NA,NA,0.000209546593583851,0,0.5
"2219",6,-0.0447654206093901,-0.0614648923628665,NA,1,0.5
"2220",10,NA,-0.00047703993423609,NA,0,0.5
"2221",3,0.000744044096024089,0.000273366530382127,NA,1,0.5
"2222",7,-0.000284163477166615,-0.000428888800213836,NA,1,0.5
"2223",5,0.0183399773324151,0.0249688660313864,0.0213517467584164,3,0.5
"2224",1,0.0260703913258491,NA,NA,0,0.5
"2225",8,NA,0.0369949797180935,NA,0,0.75
"2226",3,NA,0.00297799525585215,NA,0,0.75
"2227",3,NA,0.0350850107662012,NA,0,0.75
"2228",9,-0.0408984939347919,-0.0545340457696847,NA,1,0.75
"2229",2,0.0384631602112551,0.0526264235184281,NA,1,0.75
"2230",7,-0.00229578500828102,-0.00118204652233364,NA,1,0.75
"2231",7,-0.0608813584653756,-0.0326141405024422,NA,1,0.75
"2232",4,-0.00322961997345588,-0.00415152468821292,NA,1,0.75
"2233",7,-0.0354826978118973,-0.00432257745850995,NA,1,0.75
"2234",4,-0.00284053987068613,-0.00193701115349565,NA,1,0.75
"2235",5,-0.00604728172767979,-0.00141049301797019,NA,1,0.75
"2236",7,0.036725388449529,0.0151497981634995,NA,1,0.75
"2237",3,NA,0.00223565913848804,0.0229962632015825,2,0.75
"2238",4,0.114381185599208,0.0928046025612738,0.10093968184875,3,0.75
"2239",5,0.125439695098913,0.109147658123893,0.122227084096083,3,0.75
"2240",6,0.0369974000395092,0.0284329007137127,0.0591298923564656,3,0.75
"2241",7,0.0918920706894623,0.0692551556331267,0.084281139436715,3,0.75
"2242",2,NA,-0.000567042067304547,NA,0,0.75
"2243",1,-0.00414616423954661,NA,NA,0,0.75
"2244",2,-0.0148004722181864,-0.0442269685643782,NA,1,0.75
"2245",3,-0.00629105445314633,-0.00399121612223535,NA,1,0.75
"2246",5,-0.0037644684918611,-0.00820582553806929,-0.00058907560085182,3,0.75
"2247",6,-0.00477885361941133,-0.00126098371989791,NA,1,0.75
"2248",7,-0.00101075000603721,NA,NA,0,0.75
"2249",8,-0.000626247092139224,NA,NA,0,0.75
"2250",7,0.0469252690174012,0.0127680665704569,0.0336912899456689,3,0.75
"2251",3,-0.0359599649651102,-0.0354449298671191,NA,1,0.75
"2252",7,-0.00330530276845409,-0.00124017429781078,NA,1,0.75
"2253",8,-0.0343610682054622,-0.00392195749117877,NA,1,0.75
"2254",10,-0.000313568439460698,NA,NA,0,0.75
"2255",1,-0.00304395973736998,NA,NA,0,0.75
"2256",10,0.0387375123099789,0.042260098753198,NA,1,0.75
"2257",7,-0.0179393247332625,-0.0138892831083584,NA,1,0.75
"2258",8,-0.0304634023779779,-0.0332378829463024,NA,1,0.75
"2259",2,-0.0812217310253033,-0.0666608438521136,-0.0047704437335605,3,0.75
"2260",3,-0.0592682651004428,-0.0424286679055835,NA,1,0.75
"2261",4,-0.00273543088460068,NA,NA,0,0.75
"2262",5,-0.0929994083452494,-0.0959121448070676,-0.0165045348193314,3,0.75
"2263",6,-0.0490756737956114,-0.0108904669154922,NA,1,0.75
"2264",7,-0.102640017311347,-0.0945789012010709,NA,1,0.75
"2265",8,-0.0207616371804052,-0.00312376801875369,NA,1,0.75
"2266",9,-0.0301898268275234,-0.0251848516788609,NA,1,0.75
"2267",7,0.000437953148202702,NA,NA,0,0.75
"2268",9,NA,0.00125927708573407,NA,0,0.75
"2269",4,NA,0.0222716642430382,NA,0,0.75
"2270",9,0.00251261071606933,0.0453065031673775,NA,1,0.75
"2271",9,0.0190989293129777,0.0349717158970399,NA,1,0.75
"2272",3,0.146896933879139,0.130082877630688,0.129243960429906,3,0.75
"2273",4,0.0662239562063808,0.0236926069640114,0.0122485541015937,3,0.75
"2274",5,0.0563509006969185,0.118274438470748,0.0505196100480042,3,0.75
"2275",6,0.134965594973512,0.160596239577668,0.131206750551341,3,0.75
"2276",7,0.0135998187948477,NA,NA,0,0.75
"2277",8,0.0418009078555573,0.0292858180897599,0.00284131601201043,3,0.75
"2278",10,0.0509953128464928,0.0680194537702987,0.0193089078472358,3,0.75
"2279",10,0.0238872970795739,0.023838103711673,0.00187087358526505,3,0.75
"2280",3,-0.0103393597131489,NA,NA,0,0.75
"2281",4,-0.0487528969563228,-0.0448372491789634,-0.038201715037738,3,0.75
"2282",5,-0.00116126214865603,-0.0135481881139659,NA,1,0.75
"2283",6,NA,NA,-0.000417927262573854,0,0.75
"2284",5,NA,-0.00476143384184795,NA,0,0.75
"2285",6,NA,NA,-0.000252941194232046,0,0.75
"2286",2,NA,0.000289612043998172,NA,0,0.75
"2287",6,NA,NA,-0.000370563257216898,0,0.75
"2288",6,NA,NA,-0.00142594016528289,0,0.75
"2289",6,NA,NA,-0.00127539288769408,0,0.75
"2290",6,NA,NA,-0.000311437975590762,0,0.75
"2291",6,NA,NA,-0.0148601045659224,0,0.75
"2292",6,NA,NA,-0.00182423194446178,0,0.75
"2293",2,-0.00468360422738062,-0.0268785103650867,NA,1,0.75
"2294",3,NA,-0.000363983585817008,NA,0,0.75
"2295",4,-0.0193008179443857,-0.00619808257692578,NA,1,0.75
"2296",6,-0.0107257495737064,-0.0120694207684333,NA,1,0.75
"2297",7,-0.0413596055993438,-0.0386962828213085,NA,1,0.75
"2298",10,-0.0440737056394994,-0.0490202049298072,NA,1,0.75
"2299",1,-0.0273777404790603,-0.00760605500676653,NA,1,0.75
"2300",3,-0.00101891963478464,NA,NA,0,0.75
"2301",1,-0.0282247427929744,-0.013349343481223,NA,1,0.75
"2302",3,0.0696511693830533,0.09476073717295,0.054679595720827,3,0.75
"2303",7,-0.000609546408410521,NA,NA,0,0.75
"2304",2,NA,-0.0148244728311028,NA,0,0.75
"2305",3,-0.00270107522299584,-0.00956652632371569,NA,1,0.75
"2306",6,-0.0832549928391535,-0.0951715300857373,-0.0333191051498139,3,0.75
"2307",9,-0.0574878040419631,-0.0592538594922105,NA,1,0.75
"2308",7,-0.00348752558089999,-0.000872867640387466,NA,1,0.75
"2309",4,NA,NA,-0.000820591576056773,0,0.75
"2310",4,NA,NA,-0.000866088955957201,0,0.75
"2311",4,NA,NA,-0.00579273907144765,0,0.75
"2312",4,NA,NA,-0.000217684892517962,0,0.75
"2313",4,NA,NA,-0.000404308066459027,0,0.75
"2314",4,NA,NA,-0.031188324870345,0,0.75
"2315",4,NA,NA,-0.000443266597517206,0,0.75
"2316",4,NA,NA,-0.00151436012825922,0,0.75
"2317",4,-0.0142742987167461,NA,NA,0,0.75
"2318",6,0.0114875000428858,0.0629837362546616,NA,1,0.75
"2319",9,0.0428820126137981,0.0384830056099717,0.00310726922124971,3,0.75
"2320",1,NA,0.00379172228451585,NA,0,0.75
"2321",1,NA,NA,-0.0494376164894819,0,0.75
"2322",1,NA,NA,-0.0029863890028166,0,0.75
"2323",1,NA,NA,-0.00803204428677114,0,0.75
"2324",1,NA,NA,-0.0150798858903303,0,0.75
"2325",1,NA,NA,-0.00644553491017184,0,0.75
"2326",1,NA,NA,-0.00113930698629421,0,0.75
"2327",4,0.0335666083948468,0.0628839305399569,NA,1,0.75
"2328",1,NA,NA,-0.00154758565405861,0,0.75
"2329",1,NA,NA,-0.000609466980689916,0,0.75
"2330",1,NA,NA,-0.000793047128574547,0,0.75
"2331",1,NA,NA,-0.0137172484462974,0,0.75
"2332",1,NA,NA,0.0002355949618693,0,0.75
"2333",1,NA,NA,0.00230067733107032,0,0.75
"2334",8,0.000755341722694598,NA,NA,0,0.75
"2335",1,NA,NA,0.000678264615686398,0,0.75
"2336",3,0.00154003280909098,0.00108752495419714,NA,1,0.75
"2337",7,0.0444734290819578,0.0181409268264187,0.034281137131339,3,0.75
"2338",8,0.000514785925722601,0.00305979583485177,NA,1,0.75
"2339",7,-0.0288547838901547,NA,NA,0,0.75
"2340",9,NA,-0.0138165082144207,NA,0,0.75
"2341",6,0.0385835199911248,0.0409010464415901,NA,1,0.75
"2342",7,-0.00186912154063228,NA,NA,0,0.75
"2343",3,NA,0.00605130203983138,NA,0,0.75
"2344",5,NA,NA,0.00811298235481828,0,0.75
"2345",2,-0.0620690574723413,-0.125612554567758,NA,1,0.75
"2346",3,-0.0198417061189963,-0.0139174323805667,NA,1,0.75
"2347",5,-0.0985301969444247,-0.135081323977869,-0.0441066385554818,3,0.75
"2348",6,-0.110054642369937,-0.116007327928719,NA,1,0.75
"2349",7,-0.0547285275091852,-0.0690285592054599,NA,1,0.75
"2350",8,-0.0847690674191001,-0.0628961084512241,NA,1,0.75
"2351",9,-0.0523792275726331,-0.0543797133524844,-0.0422109018439289,3,0.75
"2352",10,-0.115137131546707,-0.143032646281611,-0.0485221890542626,3,0.75
"2353",5,NA,NA,-0.00218599217082853,0,0.75
"2354",9,NA,NA,-0.000704226132134212,0,0.75
"2355",10,NA,NA,-0.00374272936588124,0,0.75
"2356",5,NA,NA,-0.00151023175573335,0,0.75
"2357",9,NA,NA,-0.00194564765314225,0,0.75
"2358",10,NA,NA,-0.003041895167063,0,0.75
"2359",5,NA,NA,-0.00101039539534208,0,0.75
"2360",9,NA,NA,-0.000370294752238001,0,0.75
"2361",10,NA,NA,-0.00124087573317346,0,0.75
"2362",5,NA,NA,-0.000435338958414539,0,0.75
"2363",9,NA,NA,-0.000412518190298964,0,0.75
"2364",10,NA,NA,-0.000759886712609221,0,0.75
"2365",5,NA,NA,-0.000209322913978327,0,0.75
"2366",5,NA,NA,-0.00189028829623688,0,0.75
"2367",9,NA,NA,-0.00159074933943023,0,0.75
"2368",10,NA,NA,-0.000791489601283227,0,0.75
"2369",5,NA,NA,-0.00565620579599702,0,0.75
"2370",9,NA,NA,-0.00488624866496603,0,0.75
"2371",10,NA,NA,-0.0076015400249934,0,0.75
"2372",5,NA,NA,-0.000649844205879164,0,0.75
"2373",5,NA,NA,-0.00225645312523768,0,0.75
"2374",9,NA,NA,-0.000960626919986066,0,0.75
"2375",10,NA,NA,-0.00139056145995148,0,0.75
"2376",2,-0.00277947561757278,NA,NA,0,0.75
"2377",8,-0.0125360596228009,-0.0191990310628998,NA,1,0.75
"2378",3,NA,0.000294419419622979,NA,0,0.75
"2379",10,0.000817043342967077,NA,NA,0,0.75
"2380",10,0.00186169905893028,NA,NA,0,0.75
"2381",3,-0.0441642780320484,-0.0262345374068684,NA,1,0.75
"2382",5,NA,-0.00203606242693642,NA,0,0.75
"2383",10,-0.0209260558225827,NA,NA,0,0.75
"2384",2,NA,NA,-0.00212695031528121,0,0.75
"2385",3,NA,NA,-0.00322147881195813,0,0.75
"2386",4,NA,NA,-0.000593003873880852,0,0.75
"2387",6,NA,NA,-0.00479856705611494,0,0.75
"2388",7,NA,NA,-0.00121135173862163,0,0.75
"2389",2,NA,NA,-0.000860441163339068,0,0.75
"2390",3,NA,NA,-0.00152537467401226,0,0.75
"2391",4,NA,NA,-0.000703432096842072,0,0.75
"2392",6,NA,NA,-0.00315654555059027,0,0.75
"2393",7,NA,NA,-0.000934763569948488,0,0.75
"2394",2,NA,NA,-0.000330878037845254,0,0.75
"2395",3,NA,NA,-0.000367905810626796,0,0.75
"2396",6,NA,NA,-0.00082328539260703,0,0.75
"2397",7,NA,NA,-0.000507819582616633,0,0.75
"2398",2,NA,NA,-0.00191110783790841,0,0.75
"2399",3,-0.00714289558368042,-0.0386937542498857,-0.00498096377591259,3,0.75
"2400",4,-0.00095046834681336,-0.023742216342075,-0.00097423726257815,3,0.75
"2401",6,NA,NA,-0.00426892272831441,0,0.75
"2402",7,-0.013756152087967,-0.0103654824348361,-0.00317540006144773,3,0.75
"2403",9,NA,-0.00212967221875752,NA,0,0.75
"2404",2,NA,NA,-0.00043215085946585,0,0.75
"2405",3,NA,NA,-0.000630642820799662,0,0.75
"2406",6,NA,NA,-0.00102933410270145,0,0.75
"2407",7,NA,NA,-0.000691442119696216,0,0.75
"2408",2,NA,NA,-0.000284724558990143,0,0.75
"2409",3,NA,NA,-0.00111307850916771,0,0.75
"2410",6,NA,NA,-0.000587869510984754,0,0.75
"2411",3,NA,NA,-0.000397899012041644,0,0.75
"2412",6,NA,NA,-0.000277494240969246,0,0.75
"2413",2,NA,-0.0109716021356677,-0.0152454542582106,2,0.75
"2414",3,-0.00530834933342525,-0.0497427458011791,-0.0251445057747394,3,0.75
"2415",4,-0.0437287021607777,-0.0206928972943572,-0.00566433858988312,3,0.75
"2416",5,-0.0604243090380805,-0.0968489770322037,NA,1,0.75
"2417",6,-0.0430248767756265,-0.0349660671236676,-0.034170522164035,3,0.75
"2418",7,-0.0237674103440446,-0.0290300844766585,-0.00991081211918723,3,0.75
"2419",2,NA,NA,-0.000293417106949868,0,0.75
"2420",3,NA,NA,-0.000734423764142345,0,0.75
"2421",6,NA,NA,-0.00071614506016469,0,0.75
"2422",2,NA,NA,-0.00316643026394195,0,0.75
"2423",3,-0.000374978912664857,-0.00206561909416657,-0.00527773169499948,3,0.75
"2424",4,NA,-0.000218139184997355,-0.00113500024488341,2,0.75
"2425",6,NA,NA,-0.00483458448695954,0,0.75
"2426",7,NA,NA,-0.00117272205112374,0,0.75
"2427",3,NA,NA,0.000332330395904176,0,0.75
"2428",7,NA,0.00508149756637967,NA,0,0.75
"2429",3,NA,0.00120222639374316,NA,0,0.75
"2430",3,0.0888549112259617,0.106413948419494,0.0684961139229566,3,0.75
"2431",4,NA,0.000329594784750127,NA,0,0.75
"2432",7,0.120141795706626,0.116830071358221,0.0923425702529545,3,0.75
"2433",9,0.00262432370537823,0.0464535803386473,0.0047925519179402,3,0.75
"2434",10,-0.0423369822148863,NA,NA,0,0.75
"2435",3,-0.0230247403579245,-0.00261966458026408,NA,1,0.75
"2436",9,-0.0155475271508178,NA,NA,0,0.75
"2437",7,-0.017928994058895,NA,NA,0,0.75
"2438",7,0.00870013685998877,NA,NA,0,0.75
"2439",4,-0.000343575984577329,NA,NA,0,0.75
"2440",10,-0.0112105716197646,NA,NA,0,0.75
"2441",3,NA,0.00427073349255552,NA,0,0.75
"2442",6,0.0808802621154991,0.108558871839169,0.0481957558301939,3,0.75
"2443",7,0.0894593631989618,0.108192355122094,0.0491644780119963,3,0.75
"2444",8,0.111840617488301,0.125178442188828,0.0965449577464524,3,0.75
"2445",10,0.0182083842253891,0.0383643919302696,NA,1,0.75
"2446",9,NA,0.00114437736293972,NA,0,0.75
"2447",2,0.000333904049839517,NA,NA,0,0.75
"2448",4,NA,0.000376695615165931,NA,0,0.75
"2449",1,NA,NA,0.0431301169859244,0,0.75
"2450",2,NA,NA,0.0447675715269845,0,0.75
"2451",3,NA,NA,0.0697126334467231,0,0.75
"2452",4,NA,NA,0.190512188538328,0,0.75
"2453",5,NA,NA,0.0701514804864412,0,0.75
"2454",6,NA,NA,0.031213447247096,0,0.75
"2455",7,NA,NA,0.173490369530914,0,0.75
"2456",8,NA,NA,0.138577332455126,0,0.75
"2457",9,NA,NA,0.0236876500534909,0,0.75
"2458",10,NA,NA,0.109626156634522,0,0.75
"2459",1,NA,NA,0.199803045137576,0,0.75
"2460",2,NA,NA,0.0749704512028736,0,0.75
"2461",3,NA,NA,0.0242536417436155,0,0.75
"2462",4,NA,NA,0.101607951074889,0,0.75
"2463",5,NA,NA,0.0484653904746417,0,0.75
"2464",6,NA,NA,0.0837284996318937,0,0.75
"2465",7,NA,NA,0.119704463888327,0,0.75
"2466",8,NA,NA,0.0840498778339035,0,0.75
"2467",9,NA,NA,0.065444965714319,0,0.75
"2468",10,NA,NA,0.0890984006599359,0,0.75
"2469",1,NA,NA,0.117732093377137,0,0.75
"2470",2,NA,NA,0.0305733791175229,0,0.75
"2471",3,NA,NA,0.0370665962709665,0,0.75
"2472",4,NA,NA,0.0300173034844306,0,0.75
"2473",5,NA,NA,0.0324252613235541,0,0.75
"2474",6,NA,NA,0.034571378015953,0,0.75
"2475",7,NA,NA,0.0291472814699521,0,0.75
"2476",8,NA,NA,0.0460099794611421,0,0.75
"2477",9,NA,NA,0.0124554931465109,0,0.75
"2478",10,NA,NA,0.036345760300844,0,0.75
"2479",1,NA,NA,0.125177468323909,0,0.75
"2480",2,NA,NA,0.0162726385115652,0,0.75
"2481",3,NA,NA,0.0101514326846659,0,0.75
"2482",4,NA,NA,0.0134902570601767,0,0.75
