"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","Connectance"
"392","sp23","sp28",5,NA,NA,0.032532515420565,0,0.1
"393","sp23","sp28",6,NA,NA,0.0836320167666263,0,0.1
"394","sp23","sp28",7,NA,NA,0.0869081299230106,0,0.1
"395","sp23","sp28",8,NA,NA,0.156683650533748,0,0.1
"396","sp23","sp28",9,NA,NA,0.0245526516796612,0,0.1
"397","sp23","sp28",10,NA,NA,0.052677956859775,0,0.1
"398","sp23","sp29",1,NA,NA,0.0435551118017255,0,0.1
"399","sp23","sp29",2,NA,NA,0.0603428087722896,0,0.1
"400","sp23","sp29",3,NA,NA,0.107711450757074,0,0.1
"401","sp23","sp29",4,NA,NA,0.00717265701777688,0,0.1
"402","sp23","sp29",5,NA,NA,0.152050305556108,0,0.1
"403","sp23","sp29",6,NA,NA,0.0182780698848584,0,0.1
"404","sp23","sp29",7,NA,NA,0.0126422690196115,0,0.1
"405","sp23","sp29",8,NA,NA,0.00925829572471772,0,0.1
"406","sp23","sp29",9,NA,NA,0.0536369810632927,0,0.1
"407","sp23","sp29",10,NA,NA,0.00884166144338513,0,0.1
"408","sp23","sp30",1,NA,NA,0.0450643339056426,0,0.1
"409","sp23","sp30",2,NA,NA,0.0476272617789952,0,0.1
"410","sp23","sp30",3,NA,NA,0.0387154974798934,0,0.1
"411","sp23","sp30",4,NA,NA,0.0256841845809466,0,0.1
"412","sp23","sp30",5,NA,NA,0.0367247776931788,0,0.1
"413","sp23","sp30",6,NA,NA,0.0227012819682954,0,0.1
"414","sp23","sp30",7,NA,NA,0.0687242069265434,0,0.1
"415","sp23","sp30",8,NA,NA,0.086711226986657,0,0.1
"416","sp23","sp30",9,NA,NA,0.0234761836114417,0,0.1
"417","sp23","sp30",10,NA,NA,0.0893314920287087,0,0.1
"418","sp23","sp32",3,NA,NA,-0.000936974366464754,0,0.1
"419","sp23","sp32",10,NA,NA,-0.00123783923025915,0,0.1
"420","sp23","sp37",2,NA,NA,-0.000377231242795545,0,0.1
"421","sp23","sp38",1,NA,NA,-0.000545224861115029,0,0.1
"422","sp23","sp40",1,NA,NA,-0.00774436590758607,0,0.1
"423","sp23","sp40",5,NA,NA,-0.000273350777152797,0,0.1
"424","sp23","sp42",5,NA,NA,-0.00662390814986888,0,0.1
"425","sp23","sp43",7,NA,0.00025356149908823,NA,0,0.1
"426","sp23","sp46",1,NA,NA,-0.00310405826907657,0,0.1
"427","sp23","sp49",1,NA,NA,-0.00149112798465088,0,0.1
"428","sp24","sp25",1,NA,NA,0.150523487094581,0,0.1
"429","sp24","sp25",2,NA,NA,0.248300610265963,0,0.1
"430","sp24","sp25",3,NA,NA,0.126166394794625,0,0.1
"431","sp24","sp25",4,NA,NA,0.232565607403578,0,0.1
"432","sp24","sp25",5,NA,NA,0.168027501705357,0,0.1
"433","sp24","sp25",6,NA,NA,0.194524588462001,0,0.1
"434","sp24","sp25",7,NA,NA,0.25528400305725,0,0.1
"435","sp24","sp25",8,NA,NA,0.232720158539949,0,0.1
"436","sp24","sp25",9,NA,NA,0.193367901463868,0,0.1
"437","sp24","sp25",10,NA,NA,0.197553194619066,0,0.1
"438","sp24","sp26",1,NA,NA,0.0769730136339163,0,0.1
"439","sp24","sp26",2,NA,NA,0.0763665259423607,0,0.1
"440","sp24","sp26",3,NA,NA,0.147477502574743,0,0.1
"441","sp24","sp26",4,NA,NA,0.00212040581291728,0,0.1
"442","sp24","sp26",5,NA,NA,0.189218277710256,0,0.1
"443","sp24","sp26",6,NA,NA,0.18351869220745,0,0.1
"444","sp24","sp26",7,NA,NA,0.0283503148491804,0,0.1
"445","sp24","sp26",8,NA,NA,0.0912036587532882,0,0.1
"446","sp24","sp26",9,NA,NA,0.0382990046568432,0,0.1
"447","sp24","sp26",10,NA,NA,0.072553627651694,0,0.1
"448","sp24","sp27",1,NA,NA,0.0155175207806549,0,0.1
"449","sp24","sp27",2,NA,NA,0.0464413415654294,0,0.1
"450","sp24","sp27",3,NA,NA,0.036425059869372,0,0.1
"451","sp24","sp27",4,NA,NA,0.0782171104683117,0,0.1
"452","sp24","sp27",5,NA,NA,0.0377118800629682,0,0.1
"453","sp24","sp27",6,NA,NA,0.0264334507560695,0,0.1
"454","sp24","sp27",7,NA,NA,0.0424697000632051,0,0.1
"455","sp24","sp27",8,NA,NA,0.175385739352788,0,0.1
"456","sp24","sp27",9,NA,NA,0.0298803744769035,0,0.1
"457","sp24","sp27",10,NA,NA,0.0279736474562298,0,0.1
"458","sp24","sp28",1,NA,NA,0.00872094735783972,0,0.1
"459","sp24","sp28",2,NA,NA,0.249050341861471,0,0.1
"460","sp24","sp28",3,NA,NA,0.272682428058047,0,0.1
"461","sp24","sp28",4,NA,NA,0.295458525005253,0,0.1
"462","sp24","sp28",5,NA,NA,0.232167299588106,0,0.1
"463","sp24","sp28",6,NA,NA,0.216288678734755,0,0.1
"464","sp24","sp28",7,NA,NA,0.14520778391577,0,0.1
"465","sp24","sp28",8,NA,NA,0.268019491139458,0,0.1
"466","sp24","sp28",9,NA,NA,0.0682188442124076,0,0.1
"467","sp24","sp28",10,NA,NA,0.233592781460269,0,0.1
"468","sp24","sp29",1,NA,NA,0.0122086110135044,0,0.1
"469","sp24","sp29",2,NA,NA,0.0322800890382176,0,0.1
"470","sp24","sp29",3,NA,NA,0.0754065498305223,0,0.1
"471","sp24","sp29",4,NA,NA,0.00513348273465187,0,0.1
"472","sp24","sp29",5,NA,NA,0.125613164695561,0,0.1
"473","sp24","sp29",6,NA,NA,0.0316049536859253,0,0.1
"474","sp24","sp29",7,NA,NA,0.0106461154597426,0,0.1
"475","sp24","sp29",8,NA,NA,0.0163657672639706,0,0.1
"476","sp24","sp29",9,NA,NA,0.0171458086462197,0,0.1
"477","sp24","sp29",10,NA,NA,0.0155728131667983,0,0.1
"478","sp24","sp30",1,NA,NA,0.0121029531412804,0,0.1
"479","sp24","sp30",2,NA,NA,0.0678817103464077,0,0.1
"480","sp24","sp30",3,NA,NA,0.146975421768157,0,0.1
"481","sp24","sp30",4,NA,NA,0.124032160007567,0,0.1
"482","sp24","sp30",5,NA,NA,0.225061244896575,0,0.1
"483","sp24","sp30",6,NA,NA,0.10416448203421,0,0.1
"484","sp24","sp30",7,NA,NA,0.0402755394361962,0,0.1
"485","sp24","sp30",8,NA,NA,0.153197647724584,0,0.1
"486","sp24","sp30",9,NA,NA,0.0854087474349403,0,0.1
"487","sp24","sp30",10,NA,NA,0.153459542325984,0,0.1
"488","sp24","sp32",3,NA,NA,-0.00355703043125376,0,0.1
"489","sp24","sp32",10,NA,NA,-0.000222220444907389,0,0.1
"490","sp24","sp37",2,NA,NA,-0.000537656396789872,0,0.1
"491","sp24","sp40",1,NA,NA,-0.00443704451811104,0,0.1
"492","sp24","sp40",5,NA,NA,-0.00195075944168706,0,0.1
"493","sp24","sp42",5,NA,NA,-0.00567147592673835,0,0.1
"494","sp24","sp46",1,NA,NA,-0.0559531024913071,0,0.1
"495","sp24","sp47",10,NA,-0.00327737915111936,NA,0,0.1
"496","sp24","sp49",1,NA,NA,-0.000323745843215016,0,0.1
"497","sp25","sp26",1,NA,NA,0.0478677473007223,0,0.1
"498","sp25","sp26",2,NA,NA,0.0217216160929741,0,0.1
"499","sp25","sp26",3,NA,NA,0.0219117495807873,0,0.1
"500","sp25","sp26",4,NA,NA,0.000788856540758535,0,0.1
"501","sp25","sp26",5,NA,NA,0.0283456191242409,0,0.1
"502","sp25","sp26",6,NA,NA,0.0354486036766878,0,0.1
"503","sp25","sp26",7,NA,NA,0.0070871867020086,0,0.1
"504","sp25","sp26",8,NA,NA,0.0174849026666517,0,0.1
"505","sp25","sp26",9,NA,NA,0.0068691937953002,0,0.1
"506","sp25","sp26",10,NA,NA,0.0108517349286415,0,0.1
"507","sp25","sp27",1,NA,NA,0.0301860792930399,0,0.1
"508","sp25","sp27",2,NA,NA,0.127491700122232,0,0.1
"509","sp25","sp27",3,NA,NA,0.0291476757963581,0,0.1
"510","sp25","sp27",4,NA,NA,0.0232140395524005,0,0.1
"511","sp25","sp27",5,NA,NA,0.120407912422781,0,0.1
"512","sp25","sp27",6,NA,NA,0.114656260171155,0,0.1
"513","sp25","sp27",7,NA,NA,0.0743727840113683,0,0.1
"514","sp25","sp27",8,NA,NA,0.0681722334928607,0,0.1
"515","sp25","sp27",9,NA,NA,0.0622593974371751,0,0.1
"516","sp25","sp27",10,NA,NA,0.0401396637110086,0,0.1
"517","sp25","sp28",1,NA,NA,0.0697109984375823,0,0.1
"518","sp25","sp28",2,NA,NA,0.0585536369379375,0,0.1
"519","sp25","sp28",3,NA,NA,0.0653660093192983,0,0.1
"520","sp25","sp28",4,NA,NA,0.130106763571887,0,0.1
"521","sp25","sp28",5,NA,NA,0.0380426907366615,0,0.1
"522","sp25","sp28",6,NA,NA,0.131262877831928,0,0.1
"523","sp25","sp28",7,NA,NA,0.0393792389414473,0,0.1
"524","sp25","sp28",8,NA,NA,0.195567488922575,0,0.1
"525","sp25","sp28",9,NA,NA,0.0344790658096335,0,0.1
"526","sp25","sp28",10,NA,NA,0.12404681186793,0,0.1
"527","sp25","sp29",1,NA,NA,0.0936641650242788,0,0.1
"528","sp25","sp29",2,NA,NA,0.111780573834184,0,0.1
"529","sp25","sp29",3,NA,NA,0.0207694813089857,0,0.1
"530","sp25","sp29",4,NA,NA,0.0061080093168869,0,0.1
"531","sp25","sp29",5,NA,NA,0.0445933096326457,0,0.1
"532","sp25","sp29",6,NA,NA,0.064793337126515,0,0.1
"533","sp25","sp29",7,NA,NA,0.0286142448451075,0,0.1
"534","sp25","sp29",8,NA,NA,0.0060498512571167,0,0.1
"535","sp25","sp29",9,NA,NA,0.0613876098248785,0,0.1
"536","sp25","sp29",10,NA,NA,0.00512592507741389,0,0.1
"537","sp25","sp30",1,NA,NA,0.0928173652101174,0,0.1
"538","sp25","sp30",2,NA,NA,0.0305453580954858,0,0.1
"539","sp25","sp30",3,NA,NA,0.0243254840845172,0,0.1
"540","sp25","sp30",4,NA,NA,0.0523396147188213,0,0.1
"541","sp25","sp30",5,NA,NA,0.0334835410518075,0,0.1
"542","sp25","sp30",6,NA,NA,0.038941139386677,0,0.1
"543","sp25","sp30",7,NA,NA,0.0190807715825675,0,0.1
"544","sp25","sp30",8,NA,NA,0.056927558569619,0,0.1
"545","sp25","sp30",9,NA,NA,0.036385727194259,0,0.1
"546","sp25","sp30",10,NA,NA,0.0506926893051327,0,0.1
"547","sp25","sp32",3,NA,NA,-0.000588713991105912,0,0.1
"548","sp25","sp32",5,NA,NA,-0.00061939988218196,0,0.1
"549","sp25","sp32",10,NA,NA,-0.000221550635900807,0,0.1
"550","sp25","sp37",2,NA,NA,-0.000241934198305661,0,0.1
"551","sp25","sp38",1,NA,NA,-0.00112297976403492,0,0.1
"552","sp25","sp40",1,NA,NA,-0.00430184467929685,0,0.1
"553","sp25","sp40",5,NA,NA,-0.000319649400676263,0,0.1
"554","sp25","sp42",5,NA,NA,-0.0478628857561617,0,0.1
"555","sp25","sp46",1,NA,NA,-0.00591048033787197,0,0.1
"556","sp25","sp49",1,NA,NA,-0.000629779578345046,0,0.1
"557","sp26","sp27",1,NA,NA,0.0166480063046931,0,0.1
"558","sp26","sp27",2,NA,NA,0.00647682967032007,0,0.1
"559","sp26","sp27",3,NA,NA,0.0272855084741963,0,0.1
"560","sp26","sp27",4,NA,NA,0.00260582034325337,0,0.1
"561","sp26","sp27",5,NA,NA,0.01139658719448,0,0.1
"562","sp26","sp27",6,NA,NA,0.00890275283802223,0,0.1
"563","sp26","sp27",7,NA,NA,0.0032570598263756,0,0.1
"564","sp26","sp27",8,NA,NA,0.0361516729516489,0,0.1
"565","sp26","sp27",9,NA,NA,0.00343265640131454,0,0.1
"566","sp26","sp27",10,NA,NA,0.00471117033386522,0,0.1
"567","sp26","sp28",1,NA,NA,0.00280336416447539,0,0.1
"568","sp26","sp28",2,NA,NA,0.03942704353121,0,0.1
"569","sp26","sp28",3,NA,NA,0.150649145090996,0,0.1
"570","sp26","sp28",4,NA,NA,0.00414655163595665,0,0.1
"571","sp26","sp28",5,NA,NA,0.0327976542065444,0,0.1
"572","sp26","sp28",6,NA,NA,0.0330788278078574,0,0.1
"573","sp26","sp28",7,NA,NA,0.00681095192700482,0,0.1
"574","sp26","sp28",8,NA,NA,0.032161517531935,0,0.1
"575","sp26","sp28",9,NA,NA,0.0103262372510382,0,0.1
"576","sp26","sp28",10,NA,NA,0.0145213478974042,0,0.1
"577","sp26","sp29",1,NA,NA,0.00436746982150414,0,0.1
"578","sp26","sp29",2,NA,NA,0.0279310713556445,0,0.1
"579","sp26","sp29",3,NA,NA,0.0592008201218665,0,0.1
"580","sp26","sp29",4,NA,NA,0.0123321079930124,0,0.1
"581","sp26","sp29",5,NA,NA,0.0521040045854078,0,0.1
"582","sp26","sp29",6,NA,NA,0.0754096421850454,0,0.1
"583","sp26","sp29",7,NA,NA,0.0446844256591395,0,0.1
"584","sp26","sp29",8,NA,NA,0.00569070490212529,0,0.1
"585","sp26","sp29",9,NA,NA,0.0233308588935368,0,0.1
"586","sp26","sp29",10,NA,NA,0.007995299601618,0,0.1
"587","sp26","sp30",1,NA,NA,0.00415275572098308,0,0.1
"588","sp26","sp30",2,NA,NA,0.0242425081909186,0,0.1
"589","sp26","sp30",3,NA,NA,0.055721742323936,0,0.1
"590","sp26","sp30",4,NA,NA,0.00462073292282751,0,0.1
"591","sp26","sp30",5,NA,NA,0.0335670077159269,0,0.1
"592","sp26","sp30",6,NA,NA,0.0228905202637364,0,0.1
"593","sp26","sp30",7,NA,NA,0.0115711998686506,0,0.1
"594","sp26","sp30",8,NA,NA,0.0221200829029087,0,0.1
"595","sp26","sp30",9,NA,NA,0.0420801650437167,0,0.1
"596","sp26","sp30",10,NA,NA,0.0186047975514494,0,0.1
"597","sp26","sp32",3,NA,NA,-0.00134855155198243,0,0.1
"598","sp26","sp32",10,NA,NA,-0.00310161052579575,0,0.1
"599","sp26","sp40",1,NA,NA,-0.000351441424961521,0,0.1
"600","sp26","sp40",5,NA,NA,-0.00027557857514899,0,0.1
"601","sp26","sp42",5,NA,NA,-0.000956757047709027,0,0.1
"602","sp26","sp46",1,NA,NA,-0.00302243518544151,0,0.1
"603","sp26","sp49",1,NA,NA,-0.000347331440064297,0,0.1
"604","sp27","sp28",1,NA,NA,0.0387303101021118,0,0.1
"605","sp27","sp28",2,NA,NA,0.0738466800778187,0,0.1
"606","sp27","sp28",3,NA,NA,0.126181758396078,0,0.1
"607","sp27","sp28",4,NA,NA,0.0498011491930342,0,0.1
"608","sp27","sp28",5,NA,NA,0.0535938670546774,0,0.1
"609","sp27","sp28",6,NA,NA,0.0302569382365971,0,0.1
"610","sp27","sp28",7,NA,NA,0.0310128477790309,0,0.1
"611","sp27","sp28",8,NA,NA,0.117118351017297,0,0.1
"612","sp27","sp28",9,NA,NA,0.0899922847166677,0,0.1
"613","sp27","sp28",10,NA,NA,0.0508410037725586,0,0.1
"614","sp27","sp29",1,NA,NA,0.106695188105469,0,0.1
"615","sp27","sp29",2,NA,NA,0.0210369845647959,0,0.1
"616","sp27","sp29",3,NA,NA,0.0229211300125068,0,0.1
"617","sp27","sp29",4,NA,NA,0.0049413744666966,0,0.1
"618","sp27","sp29",5,NA,NA,0.0601001314828405,0,0.1
"619","sp27","sp29",6,NA,NA,0.0680077859154961,0,0.1
"620","sp27","sp29",7,NA,NA,0.00304220064957036,0,0.1
"621","sp27","sp29",8,NA,NA,0.0101926819502384,0,0.1
"622","sp27","sp29",9,NA,NA,0.00918874966804457,0,0.1
"623","sp27","sp29",10,NA,NA,0.00461444871741088,0,0.1
"624","sp27","sp30",1,-0.000589574949069843,NA,0.089075386341199,0,0.1
"625","sp27","sp30",2,NA,NA,0.0545148815623028,0,0.1
"626","sp27","sp30",3,NA,NA,0.0441825726509012,0,0.1
"627","sp27","sp30",4,NA,NA,0.12010171542202,0,0.1
"628","sp27","sp30",5,NA,NA,0.0452934822633409,0,0.1
"629","sp27","sp30",6,NA,NA,0.019966517391534,0,0.1
"630","sp27","sp30",7,NA,NA,0.0124792065524845,0,0.1
"631","sp27","sp30",8,NA,NA,0.0911792621936382,0,0.1
"632","sp27","sp30",9,NA,NA,0.0467111896043084,0,0.1
"633","sp27","sp30",10,NA,NA,0.0463703788199053,0,0.1
"634","sp27","sp32",3,NA,NA,-0.00106928596332414,0,0.1
"635","sp27","sp37",2,NA,NA,-0.000431784565277464,0,0.1
"636","sp27","sp38",1,NA,NA,-0.00107770626873876,0,0.1
"637","sp27","sp39",1,-0.00233939889507597,NA,NA,0,0.1
"638","sp27","sp40",1,NA,NA,-0.000473993346169708,0,0.1
"639","sp27","sp40",5,NA,NA,-0.000450316398849363,0,0.1
"640","sp27","sp42",5,NA,NA,-0.00406415955457822,0,0.1
"641","sp27","sp46",1,NA,NA,-0.000609313557883168,0,0.1
"642","sp27","sp49",1,-0.0768529304700976,-0.077241242606519,-0.0297294949575,3,0.1
"643","sp28","sp29",1,NA,NA,0.250122416870441,0,0.1
"644","sp28","sp29",2,NA,NA,0.0562186606352606,0,0.1
"645","sp28","sp29",3,NA,NA,0.0646133373753166,0,0.1
"646","sp28","sp29",4,NA,NA,0.0115343197600174,0,0.1
"647","sp28","sp29",5,NA,NA,0.0487547444377638,0,0.1
"648","sp28","sp29",6,NA,NA,0.0468491224246398,0,0.1
"649","sp28","sp29",7,NA,NA,0.023336738451638,0,0.1
"650","sp28","sp29",8,NA,NA,0.0254328181432478,0,0.1
"651","sp28","sp29",9,NA,NA,0.0149649030004817,0,0.1
"652","sp28","sp29",10,NA,NA,0.0299493749145719,0,0.1
"653","sp28","sp30",1,NA,NA,0.0073380831676608,0,0.1
"654","sp28","sp30",2,NA,NA,0.334634996169065,0,0.1
"655","sp28","sp30",3,0.0769511539513894,0.0277285097023227,0.329680658002969,3,0.1
"656","sp28","sp30",4,NA,0.075720672650939,0.311885551366499,2,0.1
"657","sp28","sp30",5,NA,NA,0.310437547126243,0,0.1
"658","sp28","sp30",6,NA,NA,0.247357520337503,0,0.1
"659","sp28","sp30",7,NA,NA,0.178145957204872,0,0.1
"660","sp28","sp30",8,NA,NA,0.241069314592471,0,0.1
"661","sp28","sp30",9,NA,NA,0.279792138070108,0,0.1
"662","sp28","sp30",10,NA,NA,0.292528796415078,0,0.1
"663","sp28","sp32",3,NA,NA,-0.0079787771248049,0,0.1
"664","sp28","sp37",2,NA,NA,-0.00265047308563541,0,0.1
"665","sp28","sp40",1,NA,NA,-0.00033677980606257,0,0.1
"666","sp28","sp40",5,NA,NA,-0.0119147744263094,0,0.1
"667","sp28","sp42",5,NA,NA,-0.00128406482555216,0,0.1
"668","sp28","sp46",1,NA,NA,-0.000342438172813123,0,0.1
"669","sp28","sp49",1,NA,NA,-0.000808039962008812,0,0.1
"670","sp29","sp30",1,NA,NA,0.013211218760936,0,0.1
"671","sp29","sp30",2,NA,NA,0.103374882098284,0,0.1
"672","sp29","sp30",3,NA,NA,0.190995969321855,0,0.1
"673","sp29","sp30",4,NA,NA,0.0501613829700157,0,0.1
"674","sp29","sp30",5,NA,NA,0.14593587556696,0,0.1
"675","sp29","sp30",6,NA,NA,0.180011536672984,0,0.1
"676","sp29","sp30",7,NA,NA,0.17775179108257,0,0.1
"677","sp29","sp30",8,NA,NA,0.147629395577631,0,0.1
"678","sp29","sp30",9,NA,NA,0.0677198899927335,0,0.1
"679","sp29","sp30",10,NA,NA,0.139349398835022,0,0.1
"680","sp29","sp32",3,NA,NA,-0.00462239513893905,0,0.1
"681","sp29","sp37",2,NA,NA,-0.000818779702867084,0,0.1
"682","sp29","sp40",1,NA,NA,-0.000469213393560336,0,0.1
"683","sp29","sp40",5,NA,NA,-0.000409656218738552,0,0.1
"684","sp29","sp42",5,NA,NA,-0.00150516956687711,0,0.1
"685","sp29","sp46",1,NA,NA,-0.000479385355341285,0,0.1
"686","sp29","sp49",1,NA,NA,-0.00222600788673916,0,0.1
"687","sp30","sp32",3,NA,NA,-0.0338706269110002,0,0.1
"688","sp30","sp37",2,NA,NA,-0.0111324700779982,0,0.1
"689","sp30","sp38",1,NA,NA,-0.017240440602234,0,0.1
"690","sp30","sp39",1,0.00032176190765096,NA,NA,0,0.1
"691","sp30","sp40",1,NA,NA,-0.000480982898377205,0,0.1
"692","sp30","sp40",5,NA,NA,-0.00260841633306141,0,0.1
"693","sp30","sp42",5,NA,NA,-0.0011301786616757,0,0.1
"694","sp30","sp46",1,NA,NA,-0.000475236575716419,0,0.1
"695","sp30","sp49",1,0.0105703843703928,NA,-0.00185840163957437,0,0.1
"696","sp31","sp35",3,0.132270444452912,0.132677036000933,0.116060634890326,3,0.1
"697","sp31","sp35",4,0.0232280664643882,0.0264925617805907,NA,1,0.1
"698","sp31","sp35",5,0.185838061044926,0.159472018950943,0.164756404344234,3,0.1
"699","sp31","sp35",7,0.0600578166768048,0.0264382806941158,0.0360765156295755,3,0.1
"700","sp31","sp35",9,0.110914324991392,0.10979309644628,0.0932292726263237,3,0.1
"701","sp31","sp35",10,NA,0.021503787585063,NA,0,0.1
"702","sp31","sp40",9,0.000239712312494304,0.00237172718004435,0.00115897077640564,3,0.1
"703","sp31","sp44",6,-0.0249268325415126,-0.0225485465622102,NA,1,0.1
"704","sp31","sp46",7,-0.000235583178170775,NA,NA,0,0.1
"705","sp31","sp47",7,-0.00218529770430881,-0.000754861615387534,NA,1,0.1
"706","sp31","sp47",9,-0.00514382371303218,-0.0510858138350912,NA,1,0.1
"707","sp32","sp42",2,NA,NA,0.00759116376463093,0,0.1
"708","sp32","sp42",5,0.00125169806042574,0.00910289686391308,0.0183508166349344,3,0.1
"709","sp32","sp44",7,0.00786384458750233,NA,0.00293581382129454,0,0.1
"710","sp32","sp47",8,-0.00917961466566203,-0.030774248740561,NA,1,0.1
"711","sp33","sp50",7,0.000321445867161252,NA,NA,0,0.1
"712","sp34","sp35",2,-0.00155822977611278,-0.000294239564258396,NA,1,0.1
"713","sp34","sp35",4,-0.000414061028055172,NA,NA,0,0.1
"714","sp34","sp40",2,-0.0534538041332012,-0.010660739052289,NA,1,0.1
"715","sp34","sp40",4,-0.0485676698294834,-0.0290101591552164,NA,1,0.1
"716","sp34","sp40",6,-0.0131280097995433,NA,NA,0,0.1
"717","sp34","sp48",4,0.102068175183854,0.122967087848171,0.0971798014890215,3,0.1
"718","sp35","sp40",2,0.0401887905613608,0.0379915177661811,0.0660530547070636,3,0.1
"719","sp35","sp40",9,0.0029881456186322,0.0297832534097087,0.0176711160624395,3,0.1
"720","sp35","sp46",7,-0.00539891944674679,-0.00553340755590291,NA,1,0.1
"721","sp35","sp47",9,-0.000412643168935787,-0.00406811208703868,NA,1,0.1
"722","sp35","sp48",2,-0.0578260707929913,-0.066205502564007,NA,1,0.1
"723","sp35","sp48",4,-0.00560309012868914,NA,NA,0,0.1
"724","sp37","sp38",3,0.025328471544023,0.0650823770378396,0.0175618330490654,3,0.1
"725","sp38","sp39",9,NA,0.016226582655615,NA,0,0.1
"726","sp38","sp42",10,NA,0.000339374105458678,NA,0,0.1
"727","sp38","sp46",7,NA,-0.000637741594635314,NA,0,0.1
"728","sp38","sp46",10,NA,-0.0252924557688417,NA,0,0.1
"729","sp39","sp49",1,0.0419426665865612,NA,0.00485104810489517,0,0.1
"730","sp40","sp48",2,-0.00168568555234542,-0.00182729153489207,NA,1,0.1
"731","sp40","sp48",4,-0.0196867677928704,-0.00257159705434504,NA,1,0.1
"732","sp41","sp48",6,-0.0126135086645289,-0.00793716282905954,NA,1,0.1
"733","sp41","sp49",7,NA,0.0113869112801036,NA,0,0.1
"734","sp42","sp43",7,NA,-0.00100842867591597,NA,0,0.1
"735","sp42","sp46",2,-0.000387473771487076,NA,NA,0,0.1
"736","sp42","sp46",10,-0.0340897508389673,-0.0184098564057413,NA,1,0.1
"737","sp42","sp47",3,0.00121882898548899,0.00112925494869602,0.00145682517965675,3,0.1
"738","sp42","sp50",7,NA,0.000284067539816214,NA,0,0.1
"739","sp43","sp47",7,0.000308781029732615,NA,NA,0,0.1
"740","sp46","sp47",1,0.0361206161589186,0.00262479246558645,NA,1,0.1
"741","sp1","sp24",5,-0.02843643071753,NA,NA,0,0.2
"742","sp1","sp24",6,-0.0631830678956678,-0.0587484270552405,NA,1,0.2
"743","sp1","sp24",7,-0.0399992713548605,-0.0343765015786846,NA,1,0.2
"744","sp1","sp24",9,-0.0671252673031319,-0.0424105962417337,NA,1,0.2
"745","sp1","sp24",10,-0.00374263137054021,NA,NA,0,0.2
"746","sp1","sp25",7,-0.00219973897725598,-0.00108195938128705,NA,1,0.2
"747","sp1","sp29",3,0.00289955575738449,NA,NA,0,0.2
"748","sp1","sp29",8,0.0113320715433746,NA,NA,0,0.2
"749","sp1","sp35",3,0.00369274843360645,NA,NA,0,0.2
"750","sp2","sp3",2,NA,-0.0110854272339016,NA,0,0.2
"751","sp2","sp3",3,NA,-0.00649962762067397,NA,0,0.2
"752","sp2","sp3",9,-0.056708418431084,-0.110782859607459,NA,1,0.2
"753","sp2","sp42",2,NA,0.000483111096629448,NA,0,0.2
"754","sp2","sp46",3,NA,-0.000245123737085785,NA,0,0.2
"755","sp2","sp46",9,-0.00243574927329347,-0.00235248789045353,NA,1,0.2
"756","sp3","sp5",5,0.0135614533459511,0.0108143157884247,0.00274707826570275,3,0.2
"757","sp3","sp5",6,0.0520860506090318,0.0485558223417911,0.0258434220132112,3,0.2
"758","sp3","sp16",7,-0.00126921058764771,-0.00112064776019977,NA,1,0.2
"759","sp3","sp38",4,NA,-0.00186591601171683,NA,0,0.2
"760","sp3","sp38",7,-0.0229403081397557,-0.0578366429091289,NA,1,0.2
"761","sp3","sp38",10,NA,-0.011067507757002,NA,0,0.2
"762","sp3","sp42",2,-0.0304323308316409,-0.060284723237885,NA,1,0.2
"763","sp3","sp46",3,0.0143786182694441,0.0519257673663209,0.0347598525378303,3,0.2
"764","sp3","sp46",4,0.149583891278779,0.173284432378135,0.140868527833742,3,0.2
"765","sp3","sp46",5,0.112839227777693,0.102206758925987,0.106713001529347,3,0.2
"766","sp3","sp46",6,0.0400508061008391,0.0444306136690964,0.0546209131424011,3,0.2
"767","sp3","sp46",7,0.121224677331494,0.110821220128418,0.116640715996693,3,0.2
"768","sp3","sp46",9,0.0593478576914978,0.0293502232084065,0.0167970199491116,3,0.2
"769","sp3","sp46",10,NA,0.00516182554265137,0.00282612315281189,2,0.2
"770","sp3","sp48",7,-0.0146770989185183,-0.0156018945793748,NA,1,0.2
"771","sp3","sp50",1,-0.0067549402718019,NA,NA,0,0.2
"772","sp4","sp19",8,NA,-0.00307764945956152,NA,0,0.2
"773","sp4","sp19",10,-0.0113721716059477,-0.0336123266954698,NA,1,0.2
"774","sp4","sp21",6,NA,NA,-0.00445808521251415,0,0.2
"775","sp4","sp23",6,NA,NA,-0.000259270747380533,0,0.2
"776","sp4","sp27",6,NA,NA,-0.000293245015062768,0,0.2
"777","sp4","sp28",4,NA,NA,-0.000273996471640437,0,0.2
"778","sp4","sp28",6,NA,NA,-0.000351501980891722,0,0.2
"779","sp4","sp30",4,NA,NA,-0.00131406724873424,0,0.2
"780","sp4","sp30",6,NA,NA,-0.000370606753247712,0,0.2
"781","sp5","sp12",3,-0.00917789816278728,-0.0227910075245187,NA,1,0.2
"782","sp5","sp18",3,NA,0.00057531366534256,NA,0,0.2
"783","sp5","sp19",2,0.0110326421318735,NA,NA,0,0.2
"784","sp5","sp27",3,-0.0279296329402185,NA,NA,0,0.2
"785","sp5","sp46",5,0.00110150515553611,0.000793735351839296,0.000206472193350236,3,0.2
"786","sp5","sp46",6,0.00150402874806756,0.00155062891198706,0.000993236629267856,3,0.2
