"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","TaxaSize"
"1723","7",NA,NA,-0.0004854746301162,0,75
"1724","8",NA,NA,-0.00221256895869506,0,75
"1725","9",NA,NA,-0.0240968607991467,0,75
"1726","10",NA,NA,-0.0101892882445551,0,75
"1727","3",NA,NA,-0.000253948557126109,0,75
"1728","8",NA,NA,-0.000595306805972846,0,75
"1729","9",NA,NA,-0.00100684046781854,0,75
"1730","10",NA,NA,-0.00471540303412211,0,75
"1731","3",NA,NA,-0.0091910601372923,0,75
"1732","4",NA,NA,-0.00620149205440475,0,75
"1733","5",NA,NA,-0.0055613423353984,0,75
"1734","6",NA,NA,-0.00096342997107344,0,75
"1735","7",NA,NA,-0.00242215165861357,0,75
"1736","8",NA,NA,-0.0114529034990729,0,75
"1737","9",NA,NA,-0.00252116186740657,0,75
"1738","10",NA,NA,-0.00190270971297683,0,75
"1739","2",NA,NA,-0.00199070670791965,0,75
"1740","3",NA,NA,-0.00257831921534539,0,75
"1741","5",0.00194317179045462,0.000732961206161423,-0.000338375670075376,3,75
"1742","6",NA,NA,-0.000867658203929089,0,75
"1743","8",NA,NA,-0.00217440350450963,0,75
"1744","9",NA,NA,-0.000790737316184604,0,75
"1745","2",NA,NA,-0.00225173115965292,0,75
"1746","3",NA,NA,-0.0100051702114351,0,75
"1747","5",NA,NA,-0.000472231345302849,0,75
"1748","6",NA,NA,-0.00209661772347666,0,75
"1749","7",NA,NA,-0.00303338802777555,0,75
"1750","8",NA,NA,-0.00029914110418696,0,75
"1751","9",NA,NA,-0.00459014841187703,0,75
"1752","10",NA,NA,-0.00240064872407756,0,75
"1753","2",NA,NA,-0.000583999611091818,0,75
"1754","3",NA,NA,-0.00157242747228614,0,75
"1755","5",NA,NA,-0.0104583497356583,0,75
"1756","6",NA,NA,-0.000622374273732479,0,75
"1757","8",NA,NA,-0.000677261538243309,0,75
"1758","2",NA,0.00040619427867381,NA,0,75
"1759","4",NA,-0.0422578547338424,NA,0,75
"1760","2",NA,NA,0.000531028116709429,0,75
"1761","8",NA,0.000990026106475616,NA,0,75
"1762","6",NA,-0.000740019374146814,NA,0,75
"1763","10",0.000898840573097039,0.000806729921263638,NA,1,75
"1764","2",NA,-0.047295530202972,NA,0,75
"1765","4",0.0397613150202642,0.00858592538957727,NA,1,75
"1766","5",NA,0.0179359578928723,NA,0,75
"1767","6",NA,0.0120299050683323,NA,0,75
"1768","8",0.0361302951616696,0.0565138998750919,NA,1,75
"1769","8",0.00173485468917851,0.000496679724837005,NA,1,75
"1770","2",-0.00125704113557636,-0.00374423528355727,NA,1,75
"1771","4",NA,-0.00191497026920656,NA,0,75
"1772","2",0.036045677029859,0.0463637783089203,NA,1,75
"1773","4",0.0664092103930312,0.0578959432686338,NA,1,75
"1774","10",NA,0.00493421364109559,NA,0,75
"1775","8",NA,-0.0320095741740306,NA,0,75
"1776","9",-0.0985144267010696,-0.0903278018445827,NA,1,75
"1777","10",NA,-0.0101537940589869,NA,0,75
"1778","2",-0.000826440671609563,NA,NA,0,75
"1779","10",NA,0.0158763115943087,NA,0,75
"1780","3",NA,0.00173980577705174,NA,0,75
"1781","3",0.112486120795902,0.115354095634818,0.086840215903654,3,75
"1782","2",NA,0.000254225774814621,NA,0,75
"1783","4",0.00175015695942129,0.00274239549471256,NA,1,75
"1784","5",0.0017283400354364,NA,NA,0,75
"1785","6",NA,0.000308480440292417,NA,0,75
"1786","7",0.000557756381206998,0.00223254855806184,0.00469253312936285,3,75
"1787","8",NA,0.000828494638452376,NA,0,75
"1788","9",NA,0.000477682173990182,NA,0,75
"1789","10",0.00317553366754447,0.00523223347526637,0.00281122943014394,3,75
"1790","7",NA,NA,-0.000290699949106478,0,75
"1791","9",0.0266869449340484,0.0326647529880201,NA,1,75
"1792","2",-0.0481574430339255,-0.111727557650807,NA,1,75
"1793","3",-0.0098500564609727,-0.00931022094704115,NA,1,75
"1794","4",-0.0366770637062972,-0.058653087336458,NA,1,75
"1795","5",-0.105122333936019,-0.0861850407998676,NA,1,75
"1796","6",NA,-0.0112472119716514,NA,0,75
"1797","7",-0.137336994879669,-0.186599151937518,-0.087689951119212,3,75
"1798","8",-0.113760746146287,-0.0576098426810447,-0.0177153963057092,3,75
"1799","9",-0.0187709734437218,-0.0371074696630755,NA,1,75
"1800","10",-0.123584076258796,-0.129035156074597,-0.0373982115784908,3,75
"1801","7",NA,NA,-0.00036746513998073,0,75
"1802","2",NA,0.00260309075436618,NA,0,75
"1803","4",0.00148436467723867,0.0014610046412299,NA,1,75
"1804","8",NA,0.000785155250512117,NA,0,75
"1805","10",0.000349231424245179,0.00094132754721482,NA,1,75
"1806","7",NA,NA,-0.00382080467493345,0,75
"1807","8",NA,NA,-0.000989364423204156,0,75
"1808","7",NA,NA,-0.000528471888728961,0,75
"1809","7",NA,NA,-0.000952457873871583,0,75
"1810","7",NA,NA,-0.00620637308335874,0,75
"1811","8",NA,NA,-0.000275521436212647,0,75
"1812","10",NA,-0.000436920832900605,-0.00067716952192713,2,75
"1813","7",NA,NA,-0.00369163540701506,0,75
"1814","8",NA,NA,-0.000364876124428525,0,75
"1815","1",0.00230906776294076,0.00504145177714704,NA,1,75
"1816","7",NA,NA,-0.000454079048435806,0,75
"1817","7",NA,NA,-0.00156371906937228,0,75
"1818","8",NA,NA,-0.000807960587723939,0,75
"1819","10",NA,NA,-0.000590339321281357,0,75
"1820","1",NA,0.00511904764539362,NA,0,75
"1821","7",NA,NA,-0.00338619705890738,0,75
"1822","8",NA,NA,-0.000241496979349525,0,75
"1823","10",NA,NA,-0.000682771692734112,0,75
"1824","7",NA,NA,-0.00305493787822985,0,75
"1825","7",NA,NA,-0.000622752178931621,0,75
"1826","2",NA,-0.0202493568579799,NA,0,75
"1827","4",-0.0315317018568735,-0.0419853748359668,NA,1,75
"1828","7",NA,NA,-0.0068510602171062,0,75
"1829","8",NA,-0.00581130156197206,-0.0017794503362545,2,75
"1830","10",-0.00711927613926661,-0.0101608718372976,-0.000321418892924469,3,75
"1831","7",NA,NA,-0.000688001354742061,0,75
"1832","10",NA,NA,-0.000255320879873921,0,75
"1833","2",0.00110413433297392,NA,NA,0,75
"1834","4",0.000532652607902438,0.00139785376041563,NA,1,75
"1835","7",-0.0222726073036322,-0.0191579569753896,NA,1,75
"1836","5",0.0100484187324093,NA,0.0205227192783317,0,75
"1837","2",NA,NA,-0.000751834089644238,0,75
"1838","2",NA,NA,-0.0297639735204979,0,75
"1839","2",NA,NA,-0.00102086551293719,0,75
"1840","2",NA,NA,-0.000411035453886321,0,75
"1841","2",NA,NA,-0.00116762448074868,0,75
"1842","2",NA,NA,-0.00143936771313656,0,75
"1843","1",-0.00298194694001402,-0.0298553071206117,-0.00140301600102257,3,75
"1844","2",NA,NA,-0.000234685491208742,0,75
"1845","2",NA,NA,-0.000203257477482867,0,75
"1846","2",NA,NA,-0.000577250698849326,0,75
"1847","2",NA,NA,-0.000947569102141164,0,75
"1848","2",NA,NA,-0.000365253515853633,0,75
"1849","2",NA,NA,-0.000217914563809237,0,75
"1850","2",NA,NA,-0.000217272412343356,0,75
"1851","2",NA,NA,-0.0157964451248561,0,75
"1852","4",NA,-0.00128853055241512,NA,0,75
"1853","6",0.0270895741531521,NA,NA,0,75
"1854","7",NA,NA,-0.000447928518838564,0,75
"1855","7",NA,NA,-0.000240562652365232,0,75
"1856","3",-0.000465652687967345,NA,NA,0,75
"1857","7",NA,NA,-0.0142819791592321,0,75
"1858","7",NA,NA,-0.000389528033057017,0,75
"1859","7",NA,NA,-0.00170681836902537,0,75
"1860","6",NA,-0.000980385017830579,NA,0,75
"1861","9",NA,-0.000949990988761403,NA,0,75
"1862","7",NA,NA,-0.000259547116335598,0,75
"1863","7",NA,NA,-0.00165315182672293,0,75
"1864","7",NA,NA,-0.000247636133127225,0,75
"1865","4",-0.000596902651556095,-0.000781372631930855,NA,1,75
"1866","7",NA,NA,-0.00033640074992943,0,75
"1867","4",0.0295421298965104,0.0259003813008961,0.0173943063524881,3,75
"1868","3",-0.0479142981940743,-0.0443083400690829,NA,1,75
"1869","4",-0.0184951099334251,-0.0800245043457679,NA,1,75
"1870","9",-0.0387509535097884,-0.0116263601205727,NA,1,75
"1871","4",0.000923431157007503,0.00368039665199523,NA,1,75
"1872","4",0.000882550076176441,0.00374164174722058,NA,1,75
"1873","4",NA,0.00434187426025128,NA,0,75
"1874","4",-0.0690059933245706,-0.06345691315643,NA,1,75
"1875","2",NA,NA,-0.0456324520689719,0,75
"1876","3",NA,NA,-0.000825227694568299,0,75
"1877","4",NA,-0.00115247189169375,-0.00393947039780063,2,75
"1878","5",NA,NA,-0.0554115704002935,0,75
"1879","6",NA,NA,-0.00155995247977932,0,75
"1880","7",NA,NA,-0.00135159327175102,0,75
"1881","10",NA,NA,-0.000305732015883149,0,75
"1882","2",NA,-0.00314800395041418,-0.0541102309950191,2,75
"1883","3",NA,NA,-0.0449897607188058,0,75
"1884","4",-0.0659510394500767,-0.064512893002208,-0.0940498002584666,3,75
"1885","5",-0.0227590374549639,NA,-0.0789750635118028,0,75
"1886","6",NA,-0.0380557150304971,-0.105964298709906,2,75
"1887","7",-0.00563285586037777,-0.0165960534355358,-0.0778187881580836,3,75
"1888","8",NA,-0.0199819981476507,NA,0,75
"1889","9",NA,-0.0178041794782352,-0.0440347585358423,2,75
"1890","10",-0.0357561260454489,-0.0563264804637509,-0.110540072218295,3,75
"1891","2",NA,NA,-0.0021652646594783,0,75
"1892","3",NA,NA,-0.000303503131741689,0,75
"1893","4",NA,NA,-0.00148373582988287,0,75
"1894","5",NA,NA,-0.000535911547576416,0,75
"1895","6",NA,NA,-0.000200082883226319,0,75
"1896","10",NA,NA,-0.0229449551427665,0,75
"1897","2",NA,NA,-0.000601154335064783,0,75
"1898","4",NA,NA,-0.000756299578208229,0,75
"1899","5",NA,NA,-0.000487750938612562,0,75
"1900","6",NA,NA,-0.000408907469887139,0,75
"1901","7",NA,NA,-0.000848283815908341,0,75
"1902","9",NA,NA,-0.000473886401817165,0,75
"1903","10",NA,NA,-0.000915101318680448,0,75
"1904","2",NA,NA,-0.000208229993674555,0,75
"1905","3",NA,NA,-0.00210882579080422,0,75
"1906","4",NA,NA,-0.000599871771470661,0,75
"1907","5",NA,NA,-0.000232033020938126,0,75
"1908","6",NA,NA,-0.00155332444341921,0,75
"1909","7",NA,NA,-0.000295305879965696,0,75
"1910","9",NA,NA,-0.00128762231087229,0,75
"1911","10",NA,NA,-0.000344985944753082,0,75
"1912","2",NA,NA,-0.000206174729954838,0,75
"1913","3",NA,NA,-0.000814966546945825,0,75
"1914","4",NA,NA,-0.000252972029159903,0,75
"1915","5",NA,NA,-0.000552645008682768,0,75
"1916","6",NA,NA,-0.000205252989488753,0,75
"1917","7",NA,NA,-0.000284657252143914,0,75
"1918","9",NA,NA,-0.000434956906890663,0,75
"1919","10",NA,NA,-0.000453717802961066,0,75
"1920","2",NA,NA,-0.00407824888342141,0,75
"1921","3",NA,NA,-0.0057008935451269,0,75
"1922","4",NA,NA,-0.00166594544995057,0,75
"1923","5",NA,NA,-0.00424322079228122,0,75
"1924","6",NA,NA,-0.0014263295611362,0,75
"1925","7",NA,NA,-0.00360370103701098,0,75
"1926","9",NA,NA,-0.00138793689183023,0,75
"1927","10",NA,NA,-0.00087747445109314,0,75
"1928","2",NA,NA,-0.00314110787221896,0,75
"1929","4",NA,NA,-0.000623710559394451,0,75
"1930","5",NA,NA,-0.00105439256529584,0,75
"1931","6",NA,NA,-0.000299309085473253,0,75
"1932","9",NA,NA,-0.000336062005398998,0,75
"1933","10",NA,NA,-0.000516439966824229,0,75
"1934","2",NA,NA,-0.000874381779796092,0,75
"1935","3",NA,NA,-0.00175235203115516,0,75
"1936","4",NA,NA,-0.000704152218625603,0,75
"1937","5",NA,NA,-0.0021485047929922,0,75
"1938","6",NA,NA,-0.0014359912833907,0,75
"1939","7",NA,NA,-0.00116994553039384,0,75
"1940","9",NA,NA,-0.0042822878428569,0,75
"1941","10",NA,NA,-0.000616505143011016,0,75
"1942","2",NA,NA,-0.00439448432198305,0,75
"1943","3",NA,NA,-0.000892462098970292,0,75
"1944","4",NA,NA,-0.00527487356267801,0,75
"1945","5",NA,NA,-0.000364395300525384,0,75
"1946","6",NA,NA,-0.00207617677032562,0,75
"1947","7",NA,NA,-0.0026798534719361,0,75
"1948","8",0.00156959136384889,NA,NA,0,75
"1949","9",NA,NA,-0.00785900056228125,0,75
"1950","10",NA,NA,-0.00583085610623697,0,75
"1951","2",NA,-0.00795988623498918,-0.0638234682334518,2,75
"1952","3",NA,NA,-0.0047842287198307,0,75
"1953","4",-0.0109119800504618,-0.074862022743809,-0.045960101867481,3,75
"1954","5",NA,NA,-0.00626109758262861,0,75
"1955","6",NA,NA,-0.0457606839258188,0,75
"1956","7",NA,-0.035023141136832,-0.0290642579906614,2,75
"1957","9",NA,-0.0131976590104404,-0.068487625968184,2,75
"1958","10",-0.0764459224797539,-0.115997649656534,-0.126156021387452,3,75
"1959","2",NA,NA,-0.00557082033857518,0,75
"1960","3",NA,NA,-0.0388185847112221,0,75
"1961","4",NA,NA,-0.00913785820791725,0,75
"1962","5",NA,NA,-0.0514742004035912,0,75
"1963","6",NA,NA,-0.021774657730351,0,75
"1964","7",NA,NA,-0.00797679711449753,0,75
"1965","9",NA,NA,-0.0556654420315616,0,75
"1966","10",NA,NA,-0.00157405258884576,0,75
"1967","2",NA,NA,-0.000311383298304273,0,75
"1968","3",NA,NA,-0.000800123821765196,0,75
"1969","4",NA,NA,-0.000817421533619936,0,75
"1970","5",NA,NA,-0.00322013300854973,0,75
"1971","6",NA,NA,-0.00121617649258412,0,75
"1972","7",NA,NA,-0.000795459073357663,0,75
"1973","10",NA,NA,-0.00021212959464248,0,75
"1974","2",NA,NA,-0.00485686614253329,0,75
"1975","3",NA,NA,-0.00672187065830741,0,75
"1976","4",NA,NA,-0.00986266253835246,0,75
"1977","5",NA,NA,-0.00134210119581477,0,75
"1978","6",NA,NA,-0.0010420578277302,0,75
"1979","7",NA,NA,-0.00326514515094293,0,75
"1980","9",NA,NA,-0.00736635428220222,0,75
"1981","10",NA,NA,-0.00530331300848203,0,75
"1982","2",NA,NA,-0.00840670398548238,0,75
"1983","3",NA,NA,-0.00222056289540494,0,75
"1984","4",NA,NA,-0.00326272028269022,0,75
"1985","5",NA,NA,-0.00700475757964343,0,75
"1986","6",NA,NA,-0.00355103736361154,0,75
"1987","7",NA,NA,-0.00405460929959639,0,75
"1988","9",NA,NA,-0.00423163887183158,0,75
"1989","10",NA,NA,-0.00417207845846145,0,75
"1990","2",NA,NA,-0.0053334931306264,0,75
"1991","3",NA,NA,-0.00190705016795214,0,75
"1992","4",NA,NA,-0.00113984509136261,0,75
"1993","5",NA,NA,-0.0075195632038449,0,75
"1994","7",NA,NA,-0.00282885657211232,0,75
"1995","9",NA,NA,-0.00021997052555826,0,75
"1996","10",NA,NA,-0.000511677393214888,0,75
"1997","2",NA,NA,-0.00044156255377043,0,75
"1998","3",NA,NA,-0.00574721940744637,0,75
"1999","4",NA,NA,-0.00172705248414296,0,75
"2000","5",NA,NA,-0.0032771176365295,0,75
"2001","6",NA,NA,-0.00271454909203515,0,75
"2002","7",NA,NA,-0.0012543252261171,0,75
"2003","9",NA,NA,-0.0026911241126647,0,75
"2004","10",NA,NA,-0.000351784540677672,0,75
"2005","2",NA,NA,-0.00901837624332973,0,75
"2006","3",NA,NA,-0.00464577467198243,0,75
"2007","4",NA,NA,-0.00715311845934977,0,75
"2008","5",NA,NA,-0.00457608437926351,0,75
"2009","6",NA,NA,-0.0107728088584335,0,75
"2010","7",NA,NA,-0.00818472685112886,0,75
"2011","9",NA,NA,-0.00565535585194184,0,75
"2012","10",NA,NA,-0.006994852005896,0,75
"2013","2",NA,NA,-0.0113641129445252,0,75
"2014","3",NA,NA,-0.00632802173319986,0,75
"2015","4",NA,NA,-0.00696933916677161,0,75
"2016","5",NA,NA,-0.00519621326883673,0,75
"2017","6",NA,NA,-0.00391901843196588,0,75
"2018","7",NA,NA,-0.00196954454612052,0,75
"2019","9",NA,NA,-0.00754090435092507,0,75
"2020","10",NA,NA,-0.0140060332879439,0,75
"2021","2",NA,NA,-0.00459290982513787,0,75
"2022","4",NA,NA,-0.00101932735172021,0,75
"2023","5",NA,NA,-0.0026562286685941,0,75
"2024","6",NA,NA,-0.0030590752428458,0,75
"2025","10",NA,NA,-0.000805291138691945,0,75
"2026","2",NA,0.000212401417031745,NA,0,75
"2027","4",0.013942727155165,0.0012716546598276,NA,1,75
"2028","4",0.000276977351446313,NA,NA,0,75
"2029","8",0.0342432229306697,NA,NA,0,75
"2030","8",NA,0.042193401243624,NA,0,75
"2031","2",NA,NA,0.000208633884911024,0,75
"2032","1",NA,0.00158429266859813,NA,0,75
"2033","4",0.00329282955789133,0.00296700413650746,NA,1,75
"2034","1",-0.00142894739590679,NA,NA,0,75
"2035","3",0.0321876859779365,NA,NA,0,75
"2036","5",0.000601549078344507,0.000919158489552504,NA,1,75
"2037","4",0.000544817651774542,0.00344296962687125,NA,1,75
"2038","8",0.0149934839463466,NA,NA,0,75
"2039","1",0.0461032566491155,0.0795685216676244,NA,1,75
"2040","4",-0.000696137990802931,NA,NA,0,75
"2041","8",-0.000630076292288323,NA,NA,0,75
"2042","2",-0.00168358181488415,-0.0345813177233479,NA,1,75
"2043","3",NA,-0.00264060682325064,NA,0,75
"2044","1",NA,-0.000736017553202536,NA,0,75
"2045","1",NA,-0.0312616807239241,NA,0,75
"2046","1",NA,NA,0.00430813830292123,0,75
"2047","2",NA,NA,0.0126519944619765,0,75
"2048","3",NA,NA,0.0121420158277645,0,75
"2049","4",NA,NA,0.00723890914259493,0,75
"2050","5",NA,NA,0.0107932423951443,0,75
"2051","6",NA,NA,0.0134323603794998,0,75
"2052","7",NA,NA,0.00482082215589161,0,75
"2053","8",NA,NA,0.00637653214997611,0,75
"2054","9",-0.00036084619466766,-0.000876388054796008,NA,1,75
"2055","10",NA,NA,0.00028989855662978,0,75
"2056","1",NA,NA,0.0167091234656851,0,75
"2057","2",NA,NA,0.0017386511759301,0,75
"2058","3",NA,NA,0.00598372829817544,0,75
"2059","4",NA,NA,0.00440258712851918,0,75
"2060","5",NA,NA,0.00347992201540863,0,75
"2061","6",NA,NA,0.000882079661087283,0,75
"2062","1",NA,NA,0.0071790229795949,0,75
"2063","2",NA,NA,0.00980383932591567,0,75
"2064","3",NA,NA,0.000442599143190381,0,75
"2065","4",NA,NA,0.0262620334171033,0,75
"2066","5",NA,NA,0.000523008685160442,0,75
"2067","6",NA,NA,0.00135823184982623,0,75
"2068","7",NA,NA,0.00184159299841186,0,75
"2069","8",NA,NA,0.00246012822494818,0,75
"2070","10",NA,NA,0.0042860644923481,0,75
"2071","1",NA,NA,0.0049861845377247,0,75
"2072","2",NA,NA,0.00110554687214261,0,75
"2073","3",NA,NA,0.00184291641106909,0,75
"2074","4",NA,NA,0.000647396029966961,0,75
"2075","5",NA,NA,0.000303249265213622,0,75
"2076","7",NA,NA,0.000448348015500721,0,75
"2077","8",NA,NA,0.000342207881040222,0,75
"2078","1",NA,NA,0.00111932784664634,0,75
"2079","2",NA,NA,0.000433369739794488,0,75
"2080","3",NA,NA,0.00163538321068669,0,75
"2081","4",NA,NA,0.000302490783923433,0,75
"2082","5",NA,NA,0.000533361037149392,0,75
"2083","7",NA,NA,0.000262817059198112,0,75
"2084","8",NA,NA,0.000728284962937392,0,75
"2085","10",NA,NA,0.000339525332811015,0,75
"2086","1",NA,NA,0.00502932451191356,0,75
"2087","2",NA,NA,0.0222133299285342,0,75
"2088","3",NA,NA,0.0157481503686346,0,75
"2089","4",NA,NA,0.00428051694191675,0,75
"2090","5",NA,NA,0.055442376462412,0,75
"2091","6",NA,NA,0.00740653270473746,0,75
"2092","7",NA,NA,0.000906258090071469,0,75
"2093","8",NA,NA,0.00328976805513667,0,75
"2094","10",NA,NA,0.00134156745330565,0,75
"2095","1",NA,NA,0.162397374515249,0,75
"2096","2",NA,NA,0.000862033668670681,0,75
"2097","3",NA,NA,0.0656753686770907,0,75
"2098","4",NA,NA,0.00407518959843923,0,75
"2099","5",NA,NA,0.0221731979402568,0,75
"2100","10",NA,NA,0.0388225862342451,0,75
"2101","1",NA,NA,0.00113880100705569,0,75
"2102","2",NA,NA,0.0010428610045757,0,75
"2103","3",NA,NA,0.00432299905555557,0,75
"2104","4",NA,NA,0.00126247814848184,0,75
"2105","5",NA,NA,0.000287019038254465,0,75
"2106","6",NA,NA,0.000960900185869422,0,75
"2107","7",NA,NA,0.000819431714339106,0,75
"2108","8",NA,NA,0.00588969944410927,0,75
"2109","10",NA,NA,0.000381689891398778,0,75
"2110","1",NA,NA,0.0661784933564249,0,75
"2111","2",NA,NA,0.00549300902496134,0,75
"2112","3",NA,NA,0.0750657640968457,0,75
"2113","4",NA,NA,0.0111627414100044,0,75
"2114","5",NA,NA,0.000774096942068211,0,75
"2115","6",NA,NA,0.0106993872734403,0,75
"2116","7",NA,NA,0.0130734486437848,0,75
"2117","8",NA,NA,0.0021554517518821,0,75
"2118","10",NA,NA,0.000378831717337552,0,75
"2119","1",NA,NA,0.00725439097053262,0,75
"2120","2",NA,NA,0.0509767542445824,0,75
"2121","3",NA,NA,0.0947014476788188,0,75
"2122","4",NA,NA,0.121739177046354,0,75
"2123","5",NA,NA,0.0619124251217748,0,75
"2124","6",NA,NA,0.0189582111651738,0,75
"2125","7",NA,NA,0.067500575339338,0,75
"2126","8",NA,NA,0.0623121143425182,0,75
"2127","10",NA,NA,0.00336188417094972,0,75
"2128","1",NA,NA,0.00361248254169318,0,75
"2129","2",NA,NA,0.00522789024426782,0,75
"2130","3",NA,NA,0.0202447515693871,0,75
"2131","4",-0.000970616591333705,NA,0.00605909948560946,0,75
"2132","5",NA,NA,0.00558070910904052,0,75
"2133","6",NA,NA,0.00129765326578869,0,75
"2134","7",NA,NA,0.0012169743661446,0,75
"2135","8",NA,NA,0.00485361143007696,0,75
"2136","1",NA,NA,0.00180593548374359,0,75
"2137","2",NA,NA,0.000270235186200481,0,75
"2138","3",NA,NA,0.00215306710321521,0,75
"2139","4",NA,NA,0.000794593727701748,0,75
"2140","5",NA,NA,0.000620489637359215,0,75
"2141","7",NA,NA,0.000562736716300157,0,75
"2142","8",NA,NA,0.000239421669296472,0,75
"2143","10",NA,NA,0.001602101260207,0,75
"2144","1",NA,NA,0.00993477791886894,0,75
"2145","2",NA,NA,0.00965157537533958,0,75
"2146","3",NA,NA,0.0130657404642694,0,75
"2147","4",NA,NA,0.0127648791614713,0,75
"2148","5",NA,NA,0.00316239195714137,0,75
"2149","6",NA,NA,0.00588728884740582,0,75
"2150","7",NA,NA,0.00498995661705218,0,75
"2151","8",NA,NA,0.0109004927211758,0,75
"2152","10",NA,NA,0.000833490731291013,0,75
"2153","1",NA,NA,0.00350215296541282,0,75
"2154","2",NA,NA,0.00576534170564702,0,75
"2155","3",NA,NA,0.0043323644303505,0,75
"2156","4",NA,NA,0.00214960988905154,0,75
"2157","5",NA,NA,0.00192534939421945,0,75
"2158","6",NA,NA,0.00107206272793658,0,75
"2159","7",NA,NA,0.0035631301924643,0,75
"2160","8",NA,NA,0.00504653880619927,0,75
"2161","1",NA,NA,0.0121459702237492,0,75
"2162","2",NA,NA,0.0575485192832726,0,75
"2163","3",NA,NA,0.012976054039769,0,75
"2164","4",NA,NA,0.0343200450099843,0,75
"2165","5",NA,NA,0.0940817598684295,0,75
"2166","6",NA,NA,0.000410194748367286,0,75
"2167","7",NA,NA,0.000599376315935927,0,75
"2168","8",NA,NA,0.000346161775399884,0,75
"2169","1",NA,NA,0.0199705375233245,0,75
"2170","2",NA,NA,0.000900474200263694,0,75
"2171","3",NA,-0.00822297192260689,0.0136950198213965,2,75
"2172","4",-0.0754469679079744,-0.0684079824069751,0.00179351755575795,3,75
"2173","5",NA,NA,0.000919761432773669,0,75
"2174","6",NA,-0.0169057801579902,0.00158415985473079,2,75
"2175","7",NA,NA,0.00151434275091512,0,75
"2176","8",NA,NA,0.0017503116474146,0,75
"2177","1",NA,NA,0.0171649824478988,0,75
"2178","2",NA,NA,0.0350566663105424,0,75
"2179","3",NA,NA,0.141759313275716,0,75
"2180","4",NA,NA,0.043140226932776,0,75
"2181","5",NA,NA,0.0624631114227823,0,75
"2182","6",NA,NA,0.154474547475512,0,75
"2183","7",NA,NA,0.00655187846117269,0,75
"2184","8",NA,NA,0.0589915240048756,0,75
"2185","10",NA,NA,0.0136622193010628,0,75
"2186","1",NA,NA,0.203058981621945,0,75
"2187","2",NA,NA,0.0977340925006687,0,75
"2188","3",NA,NA,0.0483442718967423,0,75
"2189","4",NA,NA,0.0876835300841492,0,75
"2190","5",NA,NA,0.0148760155567809,0,75
"2191","6",NA,NA,0.0257524160243646,0,75
"2192","7",NA,NA,0.00376723717819153,0,75
"2193","8",NA,NA,0.00161818018480405,0,75
"2194","10",NA,NA,0.0253852038258146,0,75
"2195","1",NA,NA,0.0126917189240618,0,75
"2196","2",NA,NA,0.00267237507394431,0,75
"2197","3",NA,NA,0.00250856700852064,0,75
"2198","4",NA,NA,0.00074774988732293,0,75
"2199","5",NA,NA,0.00293403250900313,0,75
"2200","6",NA,NA,0.000467999644836556,0,75
"2201","7",NA,NA,0.000518272798993369,0,75
"2202","8",NA,NA,0.000914031158338114,0,75
"2203","10",NA,NA,0.000254422762296548,0,75
"2204","4",-0.00381301165429557,-0.045637433146024,NA,1,75
"2205","6",-0.108245529105175,-0.0931911041891154,NA,1,75
"2206","1",-0.0357994841661934,-0.0698389864873163,-0.000250815926819287,3,75
"2207","6",NA,0.00103995873458283,NA,0,75
"2208","2",NA,NA,-0.000533694882313076,0,75
"2209","3",NA,NA,-0.00158502811813431,0,75
"2210","4",NA,NA,-0.000918279881374514,0,75
"2211","7",NA,NA,-0.000288585465100186,0,75
"2212","1",NA,NA,0.017674776001802,0,75
"2213","2",NA,NA,0.00728721858016146,0,75
"2214","3",NA,NA,0.00393732241038556,0,75
"2215","4",NA,NA,0.00853794703370744,0,75
"2216","5",NA,NA,0.00193653354035127,0,75
"2217","6",NA,NA,0.00251925508342701,0,75
"2218","7",NA,NA,0.00055277225738944,0,75
"2219","8",NA,NA,0.000375223530478723,0,75
"2220","9",NA,NA,0.000565103292361363,0,75
"2221","10",NA,NA,0.00357722270270926,0,75
"2222","1",NA,NA,0.174294073751388,0,75
"2223","2",NA,NA,0.00222955825746696,0,75
"2224","3",NA,NA,0.00262917942896559,0,75
"2225","4",NA,NA,0.0070002051663961,0,75
"2226","5",NA,NA,0.00248757058727914,0,75
"2227","6",NA,NA,0.00117974505480282,0,75
"2228","7",NA,NA,0.00609391331524332,0,75
"2229","8",NA,NA,0.00190295693168513,0,75
"2230","9",NA,NA,0.00512570826730136,0,75
"2231","10",NA,NA,0.00105255707658838,0,75
"2232","1",NA,NA,0.0185339879702037,0,75
"2233","2",NA,NA,0.00242940852836602,0,75
"2234","3",NA,NA,0.00883267847267837,0,75
"2235","4",NA,NA,0.00750614427113599,0,75
"2236","5",NA,NA,0.00148382015890164,0,75
"2237","6",NA,NA,0.000346790582424446,0,75
"2238","7",NA,NA,0.00234692571056331,0,75
"2239","8",NA,NA,0.00200905495352757,0,75
"2240","9",NA,NA,0.0177139817429237,0,75
"2241","10",NA,NA,0.00130757734801405,0,75
"2242","1",NA,NA,0.00835410686129277,0,75
"2243","2",NA,-0.0002102198009774,0.00319419059320237,2,75
"2244","3",NA,NA,0.00915453038312595,0,75
"2245","4",NA,NA,0.00304775644337304,0,75
"2246","5",NA,NA,0.00100398383029844,0,75
"2247","6",NA,NA,0.000484144979419651,0,75
